"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","gisd","hab","ecoregion"
"985",674747,674747,520492,"Species","Trachinotus paitensis","Cuvier, 1832",273296,TRUE,"LC",1,1,"Chordata","Perciformes","Carangidae","Trachinotus","Trachinotus paitensis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"986",674748,674748,520492,"Species","Trachinotus rhodopus","Gill, 1863",273297,TRUE,"LC",19,4,"Chordata","Perciformes","Carangidae","Trachinotus","Trachinotus rhodopus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"987",675457,675457,761974,"Species","Trinectes fimbriatus","(Günther, 1862)",275997,TRUE,"LC",8,3,"Chordata","Pleuronectiformes","Achiridae","Trinectes","Trinectes fimbriatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"988",675460,675460,761974,"Species","Trinectes fonsecensis","(Günther, 1862)",275999,TRUE,"LC",19,4,"Chordata","Pleuronectiformes","Achiridae","Trinectes","Trinectes fonsecensis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"989",675465,675465,761974,"Species","Trinectes opercularis","(Nichols & Murphy, 1944)",276002,TRUE,"DD",1,1,"Chordata","Pleuronectiformes","Achiridae","Trinectes","Trinectes opercularis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"990",675908,675908,822199,"Species","Tropicorbis shimeki","Baker",NA,NA,NA,1,1,"Mollusca","Basommatophora","Planorbidae","Tropicorbis","Tropicorbis shimeki","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"991",676763,676763,523690,"Species","Umbrina bussingi","López S., 1980",273795,TRUE,"LC",4,2,"Chordata","Perciformes","Sciaenidae","Umbrina","Umbrina bussingi","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"992",676832,676832,772758,"Species","Unio goascoranensis","Lea",NA,NA,NA,1,1,"Mollusca","Unionoida","Unionidae","Unio","Unio goascoranensis","Bivalvia",NA,NA,"Chiapas-Nicaragua"
"993",676837,676837,772758,"Species","Unio macnielii","Lea",NA,NA,NA,1,1,"Mollusca","Unionoida","Unionidae","Unio","Unio macnielii","Bivalvia",NA,NA,"Chiapas-Nicaragua"
"994",676890,676890,701276,"Species","Upogebia dawsoni","Williams, 1986",477906,NA,NA,1,1,"Arthropoda","Decapoda","Upogebiidae","Upogebia","Upogebia dawsoni","Malacostraca",NA,NA,"Chiapas-Nicaragua"
"995",676975,676975,762543,"Species","Urobatis concentricus","Osburn & Nichols, 1916",283084,TRUE,"DD",4,4,"Chordata","Myliobatiformes","Urotrygonidae","Urobatis","Urobatis concentricus","Elasmobranchii",NA,NA,"Chiapas-Nicaragua"
"996",677109,677109,762574,"Species","Urotrygon chilensis","(Günther, 1872)",283115,TRUE,"DD",3,2,"Chordata","Myliobatiformes","Urotrygonidae","Urotrygon","Urotrygon chilensis","Elasmobranchii",NA,NA,"Chiapas-Nicaragua"
"997",677110,677110,762574,"Species","Urotrygon cimar","López S. & Bussing, 1998",283116,NA,NA,6,2,"Chordata","Myliobatiformes","Urotrygonidae","Urotrygon","Urotrygon cimar","Elasmobranchii",NA,NA,"Chiapas-Nicaragua"
"998",677111,677111,762574,"Species","Urotrygon munda","Gill, 1863",283118,TRUE,"DD",16,5,"Chordata","Myliobatiformes","Urotrygonidae","Urotrygon","Urotrygon munda","Elasmobranchii",NA,NA,"Chiapas-Nicaragua"
"999",677115,677115,762574,"Species","Urotrygon rogersi","(Jordan & Starks, 1895)",283122,TRUE,"DD",8,3,"Chordata","Myliobatiformes","Urotrygonidae","Urotrygon","Urotrygon rogersi","Elasmobranchii",NA,NA,"Chiapas-Nicaragua"
"1000",678257,678257,777171,"Species","Xenichthys xanti","Gill, 1863",283177,TRUE,"LC",16,4,"Chordata","Perciformes","Haemulidae","Xenichthys","Xenichthys xanti","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1001",678298,678298,777178,"Species","Xenomugil thoburni","(Jordan & Starks, 1896)",283187,TRUE,"LC",7,3,"Chordata","Perciformes","Mugilidae","Xenomugil","Xenomugil thoburni","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1002",678401,678401,763074,"Species","Xiphopenaeus rivetti","(Bouvier)",NA,NA,NA,1,1,"Arthropoda","Decapoda","Penaeidae","Xiphopenaeus","Xiphopenaeus rivetti","Malacostraca",NA,NA,"Chiapas-Nicaragua"
"1003",678604,678604,763130,"Species","Zalieutes elater","(Jordan & Gilbert, 1882)",283203,TRUE,"LC",24,4,"Chordata","Lophiiformes","Ogcocephalidae","Zalieutes","Zalieutes elater","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1004",678627,678627,777191,"Species","Zapteryx xyster","Jordan & Evermann, 1896",283214,TRUE,"DD",6,1,"Chordata","Rajiformes","Rhinobatidae","Zapteryx","Zapteryx xyster","Elasmobranchii",NA,NA,"Chiapas-Nicaragua"
"1005",678705,678705,763179,"Species","Zetekina martensi","(Pilsbry, 1935)",868568,NA,NA,1,1,"Mollusca","Littorinimorpha","Cochliopidae","Zetekina","Zetekina martensi","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"1006",678868,678868,678867,"Species","Zu cristatus","(Bonelli, 1819)",126529,NA,NA,1,1,"Chordata","Lampriformes","Trachipteridae","Zu","Zu cristatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1007",695213,695213,395432,"Species","Ablennes hians","(Valenciennes, 1846)",159246,NA,NA,2,1,"Chordata","Beloniformes","Belonidae","Ablennes","Ablennes hians","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1008",695214,695214,777308,"Species","Aboma etheostoma","Jordan & Starks, 1895",293673,TRUE,"DD",6,3,"Chordata","Perciformes","Gobiidae","Aboma","Aboma etheostoma","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1009",695220,695220,695219,"Species","Abudefduf concolor","(Gill, 1862)",273696,TRUE,"LC",16,3,"Chordata","Perciformes","Pomacentridae","Abudefduf","Abudefduf concolor","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1010",695223,695223,695219,"Species","Abudefduf troschelii","(Gill, 1862)",273702,TRUE,"LC",30,4,"Chordata","Perciformes","Pomacentridae","Abudefduf","Abudefduf troschelii","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1011",695233,695233,395729,"Species","Acanthemblemaria hancocki","Myers & Reid, 1936",279452,TRUE,"LC",22,3,"Chordata","Perciformes","Chaenopsidae","Acanthemblemaria","Acanthemblemaria hancocki","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1012",695260,695260,396214,"Species","Acanthurus nigricans","(Linnaeus, 1758)",219638,TRUE,"LC",4,2,"Chordata","Perciformes","Acanthuridae","Acanthurus","Acanthurus nigricans","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1013",695261,695261,396214,"Species","Acanthurus triostegus","(Linnaeus, 1758)",219630,TRUE,"LC",3,2,"Chordata","Perciformes","Acanthuridae","Acanthurus","Acanthurus triostegus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1014",695262,695262,396214,"Species","Acanthurus xanthopterus","Valenciennes, 1835",219634,TRUE,"LC",9,3,"Chordata","Perciformes","Acanthuridae","Acanthurus","Acanthurus xanthopterus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1015",695278,695278,737153,"Species","Achirus scutum","(Günther, 1862)",279495,TRUE,"LC",17,4,"Chordata","Pleuronectiformes","Achiridae","Achirus","Achirus scutum","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1016",695543,695543,745197,"Genus","Anchoa","Jordan & Evermann, 1927",158697,NA,NA,18,2,"Chordata","Clupeiformes","Engraulidae","Anchoa",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1017",695719,695719,405907,"Species","Argonauta nouryi","Lorois, 1852",341786,TRUE,"LC",1,1,"Mollusca","Octopoda","Argonautidae","Argonauta","Argonauta nouryi","Cephalopoda",NA,NA,"Chiapas-Nicaragua"
"1018",695732,695732,406119,"Species","Ariopsis seemanni","(Günther, 1864)",293653,TRUE,"LC",5,1,"Chordata","Siluriformes","Ariidae","Ariopsis","Ariopsis seemanni","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1019",695743,695743,738915,"Species","Arothron hispidus","(Linnaeus, 1758)",219925,TRUE,"LC",7,3,"Chordata","Tetraodontiformes","Tetraodontidae","Arothron","Arothron hispidus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1020",695757,695757,406788,"Species","Aspella pyramidalis","(Broderip, 1833)",404877,NA,NA,1,1,"Mollusca","Neogastropoda","Muricidae","Aspella","Aspella pyramidalis","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"1021",695777,695777,769564,"Genus","Astrangia","Milne Edwards & Haime, 1848",135126,NA,NA,1,1,"Cnidaria","Scleractinia","Rhizangiidae","Astrangia",NA,"Anthozoa",NA,NA,"Chiapas-Nicaragua"
"1022",695778,695778,695777,"Species","Astrangia dentata","Verrill, 1866",287119,NA,NA,1,1,"Cnidaria","Scleractinia","Rhizangiidae","Astrangia","Astrangia dentata","Anthozoa",NA,NA,"Chiapas-Nicaragua"
"1023",695787,695787,695798,"Genus","Astropecten","Gray, 1840",123245,NA,NA,2,1,"Echinodermata","Paxillosida","Astropectinidae","Astropecten",NA,"Asteroidea",NA,NA,"Chiapas-Nicaragua"
"1024",695808,695808,739204,"Species","Astyanax fasciatus","(Cuvier, 1819)",NA,NA,NA,2,2,"Chordata","Characiformes","Characidae","Astyanax","Astyanax fasciatus","Actinopterygii",NA,NA,"Chiapas-Nicaragua"
"1025",695834,695834,408463,"Species","Aulostomus chinensis","(Linnaeus, 1766)",217964,TRUE,"LC",2,2,"Chordata","Syngnathiformes","Aulostomidae","Aulostomus","Aulostomus chinensis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1026",695904,695904,739606,"Species","Bassia bassensis","(Quoy & Gaimard, 1833)",135404,NA,NA,1,1,"Cnidaria","Siphonophorae","Abylidae","Bassia","Bassia bassensis","Hydrozoa",NA,NA,"Chiapas-Nicaragua"
"1027",695916,695916,771202,"Genus","Bathycongrus","Ogilby, 1898",203953,NA,NA,5,2,"Chordata","Anguilliformes","Congridae","Bathycongrus",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1028",695997,695997,695996,"Species","Bodianus diplotaenia","(Gill, 1862)",273527,TRUE,"LC",20,2,"Chordata","Perciformes","Labridae","Bodianus","Bodianus diplotaenia","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1029",696086,696086,413698,"Species","Bulla punctulata","A. Adams in Sowerby, 1850",510429,NA,NA,1,1,"Mollusca","Cephalaspidea","Bullidae","Bulla","Bulla punctulata","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"1030",696227,696227,740885,"Genus","Caranx","Lacepède, 1801",125936,NA,NA,1,1,"Chordata","Perciformes","Carangidae","Caranx",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1031",696229,696229,696227,"Species","Caranx caballus","Günther, 1868",273271,TRUE,"LC",26,3,"Chordata","Perciformes","Carangidae","Caranx","Caranx caballus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1032",696230,696230,696227,"Species","Caranx caninus","Günther, 1867",273272,TRUE,"LC",29,3,"Chordata","Perciformes","Carangidae","Caranx","Caranx caninus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1033",696267,696267,769802,"Species","Caretta caretta","(Linnaeus, 1758)",137205,TRUE,"EN",3,3,"Chordata","Testudines","Cheloniidae","Caretta","Caretta caretta","Reptilia",NA,NA,"Chiapas-Nicaragua"
"1034",696268,696268,767747,"Infraorder","Caridea","Dana, 1852",106674,NA,NA,2,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca",NA,NA,"Chiapas-Nicaragua"
"1035",696306,696306,417897,"Species","Caulolatilus affinis","Gill, 1865",367211,TRUE,"LC",2,1,"Chordata","Perciformes","Malacanthidae","Caulolatilus","Caulolatilus affinis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1036",696387,696387,778804,"Infraorder","Cetacea","Brisson, 1762",2688,NA,NA,282,17,"Chordata","Cetartiodactyla",NA,NA,NA,"Mammalia",NA,NA,"Chiapas-Nicaragua"
"1037",696422,696422,420534,"Species","Cheilea cepacea","(Broderip, 1834)",575158,NA,NA,1,1,"Mollusca","Littorinimorpha","Hipponicidae","Cheilea","Cheilea cepacea","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"1038",696432,696432,769803,"Species","Chelonia mydas","(Linnaeus, 1758)",137206,TRUE,"EN",73,8,"Chordata","Testudines","Cheloniidae","Chelonia","Chelonia mydas","Reptilia",NA,NA,"Chiapas-Nicaragua"
"1039",696830,696830,696825,"Species","Crucibulum scutellatum","(Wood, 1828)",532688,NA,NA,1,1,"Mollusca","Littorinimorpha","Calyptraeidae","Crucibulum","Crucibulum scutellatum","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"1040",696831,696831,696825,"Species","Crucibulum spinosum","(G. B. Sowerby I, 1824)",397064,NA,NA,10,1,"Mollusca","Littorinimorpha","Calyptraeidae","Crucibulum","Crucibulum spinosum","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"1041",696979,696979,696975,"Species","Dasyatis longa","(Garman, 1880)",271441,TRUE,"DD",5,3,"Chordata","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis longa","Elasmobranchii",NA,NA,"Chiapas-Nicaragua"
"1042",697025,697025,773106,"Species","Dermatolepis dermatolepis","(Boulenger, 1895)",276919,TRUE,"LC",2,2,"Chordata","Perciformes","Serranidae","Dermatolepis","Dermatolepis dermatolepis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1043",697095,697095,849990,"Species","Diphyes bojani","(Eschscholtz, 1825)",135419,NA,NA,1,1,"Cnidaria","Siphonophorae","Diphyidae","Diphyes","Diphyes bojani","Hydrozoa",NA,NA,"Chiapas-Nicaragua"
"1044",697206,697206,744913,"Species","Echidna nebulosa","(Ahl, 1789)",217469,NA,NA,6,2,"Chordata","Anguilliformes","Muraenidae","Echidna","Echidna nebulosa","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1045",697221,697221,697219,"Species","Echinometra vanbrunti","A. Agassiz, 1863",513244,NA,NA,1,1,"Echinodermata","Camarodonta","Echinometridae","Echinometra","Echinometra vanbrunti","Echinoidea",NA,NA,"Chiapas-Nicaragua"
"1046",697235,697235,745034,"Species","Elacatinus digueti","(Pellegrin, 1901)",280599,TRUE,"LC",10,2,"Chordata","Perciformes","Gobiidae","Elacatinus","Elacatinus digueti","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1047",697241,697241,745034,"Species","Elacatinus puncticulatus","(Ginsburg, 1938)",280620,TRUE,"LC",21,3,"Chordata","Perciformes","Gobiidae","Elacatinus","Elacatinus puncticulatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1048",697342,697342,697334,"Species","Epitonium replicatum","(G. B. Sowerby II, 1844)",207957,NA,NA,1,1,"Mollusca","Caenogastropoda incertae sedis","Epitoniidae","Epitonium","Epitonium replicatum","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"1049",697401,697401,746755,"Genus","Eucinostomus","Baird & Girard, 1855",159731,NA,NA,1,1,"Chordata","Perciformes","Gerreidae","Eucinostomus",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1050",697593,697593,752044,"Class","Gastropoda","Cuvier, 1795",101,NA,NA,7,2,"Mollusca",NA,NA,NA,NA,"Gastropoda",NA,NA,"Chiapas-Nicaragua"
"1051",697626,697626,767642,"Species","Ginglymostoma cirratum","(Bonnaterre, 1788)",105846,TRUE,"DD",5,2,"Chordata","Orectolobiformes","Ginglymostomatidae","Ginglymostoma","Ginglymostoma cirratum","Elasmobranchii",NA,NA,"Chiapas-Nicaragua"
"1052",697661,697661,447389,"Species","Gnathanodon speciosus","(Forsskål, 1775)",218429,NA,NA,3,2,"Chordata","Perciformes","Carangidae","Gnathanodon","Gnathanodon speciosus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1053",697734,697734,747330,"Species","Gymnothorax castaneus","(Jordan & Gilbert, 1883)",271825,TRUE,"LC",5,2,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax castaneus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1054",697764,697764,697756,"Species","Haemulon flaviguttatum","Gill, 1862",275726,TRUE,"LC",10,3,"Chordata","Perciformes","Haemulidae","Haemulon","Haemulon flaviguttatum","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1055",697793,697793,450360,"Species","Halichoeres melanotis","(Gilbert, 1890)",275775,TRUE,"LC",5,2,"Chordata","Perciformes","Labridae","Halichoeres","Halichoeres melanotis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1056",697794,697794,450360,"Species","Halichoeres nicholsi","(Jordan & Gilbert, 1882)",275780,TRUE,"LC",18,2,"Chordata","Perciformes","Labridae","Halichoeres","Halichoeres nicholsi","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1057",697795,697795,450360,"Species","Halichoeres notospilus","(Günther, 1864)",275781,TRUE,"LC",29,4,"Chordata","Perciformes","Labridae","Halichoeres","Halichoeres notospilus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1058",698113,698113,776586,"Species","Johnrandallia nigrirostris","(Gill, 1862)",281202,TRUE,"LC",15,2,"Chordata","Perciformes","Chaetodontidae","Johnrandallia","Johnrandallia nigrirostris","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1059",698222,698222,771726,"Species","Leiostomus xanthurus","Lacepède, 1802",159322,TRUE,"LC",1,1,"Chordata","Perciformes","Sciaenidae","Leiostomus","Leiostomus xanthurus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1060",698261,698261,747141,"Genus","Leptogorgia","Milne Edwards, 1857",125302,NA,NA,1,1,"Cnidaria","Alcyonacea","Gorgoniidae","Leptogorgia",NA,"Anthozoa",NA,NA,"Chiapas-Nicaragua"
"1061",698442,698442,465699,"Species","Lutjanus argentiventris","(Peters, 1869)",276524,TRUE,"LC",43,5,"Chordata","Perciformes","Lutjanidae","Lutjanus","Lutjanus argentiventris","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1062",698450,698450,465699,"Species","Lutjanus inermis","(Peters, 1869)",276540,TRUE,"LC",2,2,"Chordata","Perciformes","Lutjanidae","Lutjanus","Lutjanus inermis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1063",698452,698452,465699,"Species","Lutjanus jocu","(Bloch & Schneider, 1801)",159798,NA,NA,1,1,"Chordata","Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1064",698592,698592,469012,"Species","Megaptera novaeangliae","(Borowski, 1781)",137092,TRUE,"LC",8,3,"Chordata","Cetartiodactyla","Balaenopteridae","Megaptera","Megaptera novaeangliae","Mammalia",NA,NA,"Chiapas-Nicaragua"
"1065",698698,698698,775720,"Genus","Microgobius","Poey, 1876",158803,NA,NA,9,2,"Chordata","Perciformes","Gobiidae","Microgobius",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1066",698713,698713,776710,"Species","Microspathodon dorsalis","(Gill, 1862)",281572,TRUE,"LC",17,4,"Chordata","Perciformes","Pomacentridae","Microspathodon","Microspathodon dorsalis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1067",698814,698814,752260,"Genus","Mugil","Linnaeus, 1758",126032,NA,NA,4,2,"Chordata","Perciformes","Mugilidae","Mugil",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1068",698818,698818,698814,"Species","Mugil incilis","Hancock, 1830",273654,TRUE,"LC",1,1,"Chordata","Perciformes","Mugilidae","Mugil","Mugil incilis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1069",698900,698900,752461,"Species","Myripristis berndti","Jordan & Evermann, 1903",217927,NA,NA,3,2,"Chordata","Beryciformes","Holocentridae","Myripristis","Myripristis berndti","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1070",698992,698992,476572,"Species","Nemichthys scolopaceus","Richardson, 1848",126306,NA,NA,1,1,"Chordata","Anguilliformes","Nemichthyidae","Nemichthys","Nemichthys scolopaceus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1071",699046,699046,771724,"Species","Nicholsina denticulata","(Evermann & Radcliffe, 1917)",276038,TRUE,"LC",3,1,"Chordata","Perciformes","Scaridae","Nicholsina","Nicholsina denticulata","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1072",699053,699053,775600,"Species","Nidorellia armata","(Gray, 1840)",254919,NA,NA,1,1,"Echinodermata","Valvatida","Oreasteridae","Nidorellia","Nidorellia armata","Asteroidea",NA,NA,"Chiapas-Nicaragua"
"1073",699110,699110,699389,"Order","Nudibranchia","Cuvier, 1817",1762,NA,NA,1,1,"Mollusca","Nudibranchia",NA,NA,NA,"Gastropoda",NA,NA,"Chiapas-Nicaragua"
"1074",699123,699123,479989,"Species","Octopus bimaculatus","Verrill, 1883",341951,NA,NA,1,1,"Mollusca","Octopoda","Octopodidae","Octopus","Octopus bimaculatus","Cephalopoda",NA,NA,"Chiapas-Nicaragua"
"1075",699125,699125,479989,"Species","Octopus chierchiae","Jatta, 1889",341962,NA,NA,4,1,"Mollusca","Octopoda","Octopodidae","Octopus","Octopus chierchiae","Cephalopoda",NA,NA,"Chiapas-Nicaragua"
"1076",699188,699188,740885,"Genus","Oligoplites","Gill, 1863",159642,NA,NA,1,1,"Chordata","Perciformes","Carangidae","Oligoplites",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1077",699282,699282,753851,"Genus","Ophichthus","Ahl, 1789",125647,NA,NA,1,1,"Chordata","Anguilliformes","Ophichthidae","Ophichthus",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1078",699297,699297,481789,"Species","Ophidion scrippsae","(Hubbs, 1916)",272835,TRUE,"LC",1,1,"Chordata","Ophidiiformes","Ophidiidae","Ophidion","Ophidion scrippsae","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1079",699309,699309,481911,"Species","Ophiocoma alexandri","Lyman, 1860",243572,NA,NA,1,1,"Echinodermata","Ophiurida","Ophiocomidae","Ophiocoma","Ophiocoma alexandri","Ophiuroidea",NA,NA,"Chiapas-Nicaragua"
"1080",699352,699352,401717,"Genus","Ophiophragmus","Lyman, 1865",204879,NA,NA,1,1,"Echinodermata","Ophiurida","Amphiuridae","Ophiophragmus",NA,"Ophiuroidea",NA,NA,"Chiapas-Nicaragua"
"1081",699370,699370,482360,"Species","Ophiothela mirabilis","Verrill, 1867",244093,NA,NA,1,1,"Echinodermata","Ophiurida","Ophiotrichidae","Ophiothela","Ophiothela mirabilis","Ophiuroidea",NA,NA,"Chiapas-Nicaragua"
"1082",699425,699425,754095,"Species","Ostracion meleagris","Shaw, 1796",219905,NA,NA,2,2,"Chordata","Tetraodontiformes","Ostraciidae","Ostracion","Ostracion meleagris","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1083",699550,699550,776837,"Species","Paranthias colonus","(Valenciennes, 1846)",282083,TRUE,"LC",4,2,"Chordata","Perciformes","Serranidae","Paranthias","Paranthias colonus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"1084",699711,699711,777251,"Species","Phataria unifascialis","(Gray, 1840)",292797,NA,NA,2,1,"Echinodermata","Valvatida","Ophidiasteridae","Phataria","Phataria unifascialis","Asteroidea",NA,NA,"Chiapas-Nicaragua"
