"","id","valid_id","parent_id","rank_name","tname","records","datasets","phylum","order","family","genus","species","class","tauthor","worms_id","redlist","status","gisd","hab","ecoregion"
"3163",696331,696331,741280,"Species","Centropomus parallelus",17,4,"Chordata","Perciformes","Centropomidae","Centropomus","Centropomus parallelus","Actinopteri","Poey, 1860",280064,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3164",696332,696332,741280,"Species","Centropomus pectinatus",32,3,"Chordata","Perciformes","Centropomidae","Centropomus","Centropomus pectinatus","Actinopteri","Poey, 1860",280065,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3165",696338,696338,418366,"Species","Centrostephanus longispinus",4,1,"Echinodermata","Diadematoida","Diadematidae","Centrostephanus","Centrostephanus longispinus","Echinoidea","(Philippi, 1845)",124331,NA,NA,NA,NA,"Southwestern Caribbean"
"3166",696339,696339,699389,"Order","Cephalaspidea",3,3,"Mollusca","Cephalaspidea",NA,NA,NA,"Gastropoda","P. Fischer, 1883",154,NA,NA,NA,NA,"Southwestern Caribbean"
"3167",696342,696342,418406,"Species","Cephalopholis fulva",17,4,"Chordata","Perciformes","Serranidae","Cephalopholis","Cephalopholis fulva","Actinopteri","(Linnaeus, 1758)",279148,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3168",696347,696347,448133,"Genus","Ceramaster",1,1,"Echinodermata","Valvatida","Goniasteridae","Ceramaster",NA,"Asteroidea","Verrill, 1899",123291,NA,NA,NA,NA,"Southwestern Caribbean"
"3169",696351,696351,610949,"Species","Ceramium nitens",1,1,"Rhodophyta","Ceramiales","Ceramiaceae","Ceramium","Ceramium nitens","Florideophyceae","(C.Agardh) J.Agardh, 1851",373059,NA,NA,NA,NA,"Southwestern Caribbean"
"3170",696357,696357,741419,"Species","Cerdale floridana",15,3,"Chordata","Perciformes","Microdesmidae","Cerdale","Cerdale floridana","Actinopteri","Longley, 1934",280084,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3171",696365,696365,419134,"Genus","Cerithiopsis",8,1,"Mollusca","Caenogastropoda incertae sedis","Cerithiopsidae","Cerithiopsis",NA,"Gastropoda","Forbes & Hanley, 1850",137764,NA,NA,NA,NA,"Southwestern Caribbean"
"3172",696368,696368,696365,"Species","Cerithiopsis lata",1,1,"Mollusca","Caenogastropoda incertae sedis","Cerithiopsidae","Cerithiopsis","Cerithiopsis lata","Gastropoda","(C. B. Adams, 1850)",419880,NA,NA,NA,NA,"Southwestern Caribbean"
"3173",696370,696370,835626,"Genus","Cerithium",8,2,"Mollusca","Caenogastropoda incertae sedis","Cerithiidae","Cerithium",NA,"Gastropoda","Bruguière, 1789",137760,NA,NA,NA,NA,"Southwestern Caribbean"
"3174",696376,696376,696370,"Species","Cerithium litteratum",55,3,"Mollusca","Caenogastropoda incertae sedis","Cerithiidae","Cerithium","Cerithium litteratum","Gastropoda","(Born, 1778)",216687,NA,NA,NA,NA,"Southwestern Caribbean"
"3175",696381,696381,696370,"Species","Cerithium uncinatum",1,1,"Mollusca","Caenogastropoda incertae sedis","Cerithiidae","Cerithium","Cerithium uncinatum","Gastropoda","(Gmelin, 1791)",574967,NA,NA,NA,NA,"Southwestern Caribbean"
"3176",696387,696387,778804,"Infraorder","Cetacea",8,1,"Chordata","Cetartiodactyla",NA,NA,NA,"Mammalia","Brisson, 1762",2688,NA,NA,NA,NA,"Southwestern Caribbean"
"3177",696392,696392,741513,"Species","Chaenopsis ocellata",1,1,"Chordata","Perciformes","Chaenopsidae","Chaenopsis","Chaenopsis ocellata","Actinopteri","Poey, 1865",280107,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3178",696396,696396,741561,"Genus","Chaetodon",8,1,"Chordata","Perciformes","Chaetodontidae","Chaetodon",NA,"Actinopteri","Linnaeus, 1758",125954,NA,NA,NA,NA,"Southwestern Caribbean"
"3179",696397,696397,696396,"Species","Chaetodon capistratus",247,7,"Chordata","Perciformes","Chaetodontidae","Chaetodon","Chaetodon capistratus","Actinopteri","Linnaeus, 1758",159661,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3180",696401,696401,696396,"Species","Chaetodon striatus",28,4,"Chordata","Perciformes","Chaetodontidae","Chaetodon","Chaetodon striatus","Actinopteri","Linnaeus, 1758",159663,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3181",696410,696410,773272,"Species","Channomuraena vittata",1,1,"Chordata","Anguilliformes","Muraenidae","Channomuraena","Channomuraena vittata","Actinopteri","(Richardson, 1845)",217466,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3182",696415,696415,420366,"Species","Charonia variegata",3,1,"Mollusca","Littorinimorpha","Ranellidae","Charonia","Charonia variegata","Gastropoda","(Lamarck, 1816)",181006,NA,NA,NA,NA,"Southwestern Caribbean"
"3183",696418,696418,741693,"Species","Chasmocarcinus cylindricus",30,2,"Arthropoda","Decapoda","Chasmocarcinidae","Chasmocarcinus","Chasmocarcinus cylindricus","Malacostraca","Rathbun, 1901",422054,NA,NA,NA,NA,"Southwestern Caribbean"
"3184",696420,696420,612201,"Species","Chaunax pictus",15,2,"Chordata","Lophiiformes","Chaunacidae","Chaunax","Chaunax pictus","Actinopteri","Lowe, 1846",126539,NA,NA,NA,NA,"Southwestern Caribbean"
"3185",696421,696421,612201,"Species","Chaunax suttkusi",48,2,"Chordata","Lophiiformes","Chaunacidae","Chaunax","Chaunax suttkusi","Actinopteri","Caruso, 1989",126540,NA,NA,NA,NA,"Southwestern Caribbean"
"3186",696425,696425,411377,"Genus","Cheiraster",4,2,"Echinodermata","Notomyotida","Benthopectinidae","Cheiraster",NA,"Asteroidea","Studer, 1883",123240,NA,NA,NA,NA,"Southwestern Caribbean"
"3187",696426,696426,772615,"Species","Cheiraster (Barbadosaster) echinulatus",23,2,"Echinodermata","Notomyotida","Benthopectinidae","Cheiraster","Cheiraster (Barbadosaster) echinulatus","Asteroidea","(Perrier, 1875)",178242,NA,NA,NA,NA,"Southwestern Caribbean"
"3188",696427,696427,768885,"Species","Cheiraster (Cheiraster) planus",55,2,"Echinodermata","Notomyotida","Benthopectinidae","Cheiraster","Cheiraster (Cheiraster) planus","Asteroidea","Verrill, 1915",178239,NA,NA,NA,NA,"Southwestern Caribbean"
"3189",696428,696428,768885,"Species","Cheiraster (Cheiraster) sepitus",2,1,"Echinodermata","Notomyotida","Benthopectinidae","Cheiraster","Cheiraster (Cheiraster) sepitus","Asteroidea","(Verrill, 1885)",125159,NA,NA,NA,NA,"Southwestern Caribbean"
"3190",696429,696429,772616,"Species","Cheiraster (Christopheraster) blakei",5,2,"Echinodermata","Notomyotida","Benthopectinidae","Cheiraster","Cheiraster (Christopheraster) blakei","Asteroidea","A.M. Clark, 1981",178245,NA,NA,NA,NA,"Southwestern Caribbean"
"3191",696430,696430,772616,"Species","Cheiraster (Christopheraster) mirabilis",11,2,"Echinodermata","Notomyotida","Benthopectinidae","Cheiraster","Cheiraster (Christopheraster) mirabilis","Asteroidea","(Perrier, 1881)",178246,NA,NA,NA,NA,"Southwestern Caribbean"
"3192",696432,696432,769803,"Species","Chelonia mydas",50,6,"Chordata","Testudines","Cheloniidae","Chelonia","Chelonia mydas","Reptilia","(Linnaeus, 1758)",137206,TRUE,"EN",NA,NA,"Southwestern Caribbean"
"3193",696448,696448,612601,"Species","Chimaera cubana",2,2,"Chordata","Chimaeriformes","Chimaeridae","Chimaera","Chimaera cubana","Holocephali","Howell Rivero, 1936",271396,TRUE,"DD",NA,NA,"Southwestern Caribbean"
"3194",696450,696450,741783,"Species","Chione cancellata",11,1,"Mollusca","Veneroida","Veneridae","Chione","Chione cancellata","Bivalvia","(Linnaeus, 1767)",397040,NA,NA,NA,NA,"Southwestern Caribbean"
"3195",696451,696451,696450,"Subspecies","Chione cancellata mazycki",3,1,"Mollusca","Veneroida","Veneridae","Chione","Chione cancellata","Bivalvia","Dall, 1902",NA,NA,NA,NA,NA,"Southwestern Caribbean"
"3196",696457,696457,741783,"Species","Chione paphia",13,1,"Mollusca","Veneroida","Veneridae","Chione","Chione paphia","Bivalvia","(Linnaeus, 1767)",NA,NA,NA,NA,NA,"Southwestern Caribbean"
"3197",696465,696465,776311,"Species","Chirocentrodon bleekerianus",13,2,"Chordata","Clupeiformes","Pristigasteridae","Chirocentrodon","Chirocentrodon bleekerianus","Actinopteri","(Poey, 1867)",280154,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3198",696474,696474,421347,"Species","Chiton marmoratus",1,1,"Mollusca","Chitonida","Chitonidae","Chiton","Chiton marmoratus","Polyplacophora","Gmelin, 1791",386780,NA,NA,NA,NA,"Southwestern Caribbean"
"3199",696477,696477,421347,"Species","Chiton tuberculatus",2,1,"Mollusca","Chitonida","Chitonidae","Chiton","Chiton tuberculatus","Polyplacophora","Linnaeus, 1758",152651,NA,NA,NA,NA,"Southwestern Caribbean"
"3200",696478,696478,779019,"Family","Chitonidae",8,2,"Mollusca","Chitonida","Chitonidae",NA,NA,"Polyplacophora","Rafinesque, 1815",64,NA,NA,NA,NA,"Southwestern Caribbean"
"3201",696485,696485,421413,"Species","Chlamys munda",11,2,"Mollusca","Pectinoida","Pectinidae","Chlamys","Chlamys munda","Bivalvia","(Reeve, 1853)",NA,NA,NA,NA,NA,"Southwestern Caribbean"
"3202",696487,696487,421413,"Species","Chlamys nucleus",7,1,"Mollusca","Pectinoida","Pectinidae","Chlamys","Chlamys nucleus","Bivalvia","(Born, 1780)",NA,NA,NA,NA,NA,"Southwestern Caribbean"
"3203",696520,696520,422306,"Species","Chrysallida gemmulosa",1,1,"Mollusca","Heterobranchia incertae sedis","Pyramidellidae","Chrysallida","Chrysallida gemmulosa","Gastropoda","(C. B. Adams, 1850)",420440,NA,NA,NA,NA,"Southwestern Caribbean"
"3204",696525,696525,422419,"Species","Chrysogorgia desbonni",1,1,"Cnidaria","Alcyonacea","Chrysogorgiidae","Chrysogorgia","Chrysogorgia desbonni","Anthozoa","Duchassaing & Michelotti, 1864",286112,NA,NA,NA,NA,"Southwestern Caribbean"
"3205",696528,696528,422419,"Species","Chrysogorgia thyrsiformis",4,2,"Cnidaria","Alcyonacea","Chrysogorgiidae","Chrysogorgia","Chrysogorgia thyrsiformis","Anthozoa","Deichmann, 1936",286150,NA,NA,NA,NA,"Southwestern Caribbean"
"3206",696529,696529,753065,"Family","Chrysopetalidae",15,3,"Annelida","Phyllodocida","Chrysopetalidae",NA,NA,"Polychaeta","Ehlers, 1864",944,NA,NA,NA,NA,"Southwestern Caribbean"
"3207",696537,696537,422690,"Species","Cinachyrella alloclada",2,2,"Porifera","Spirophorida","Tetillidae","Cinachyrella","Cinachyrella alloclada","Demospongiae","(Uliczka, 1929)",171291,NA,NA,NA,NA,"Southwestern Caribbean"
"3208",696538,696538,422690,"Species","Cinachyrella kuekenthali",2,2,"Porifera","Spirophorida","Tetillidae","Cinachyrella","Cinachyrella kuekenthali","Demospongiae","(Uliczka, 1929)",171308,NA,NA,NA,NA,"Southwestern Caribbean"
"3209",696540,696540,422804,"Species","Cirolana parva",8,2,"Arthropoda","Isopoda","Cirolanidae","Cirolana","Cirolana parva","Malacostraca","Hansen, 1890",220697,NA,NA,NA,NA,"Southwestern Caribbean"
"3210",696547,696547,820627,"Species","Cirripathes paucispina",2,1,"Cnidaria","Antipatharia","Antipathidae","Cirripathes","Cirripathes paucispina","Anthozoa","(Brook, 1889)",NA,NA,NA,NA,NA,"Southwestern Caribbean"
"3211",696548,696548,745382,"Genus","Cirsotrema",1,1,"Mollusca","Caenogastropoda incertae sedis","Epitoniidae","Cirsotrema",NA,"Gastropoda","Mörch, 1852",137938,NA,NA,NA,NA,"Southwestern Caribbean"
"3212",696549,696549,696548,"Species","Cirsotrema pilsbryi",6,1,"Mollusca","Caenogastropoda incertae sedis","Epitoniidae","Cirsotrema","Cirsotrema pilsbryi","Gastropoda","(McGinty, 1940)",419796,NA,NA,NA,NA,"Southwestern Caribbean"
"3213",696560,696560,742128,"Species","Citharichthys valdezi",1,1,"Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys valdezi","Actinopteri","Cervigón, 1986",275698,NA,NA,NA,NA,"Southwestern Caribbean"
"3214",696565,696565,770266,"Genus","Cladophora",2,1,"Chlorophyta","Cladophorales","Cladophoraceae","Cladophora",NA,"Ulvophyceae","Kützing, 1843",143996,NA,NA,NA,NA,"Southwestern Caribbean"
"3215",696573,696573,423702,"Genus","Clausocalanus",11,2,"Arthropoda","Calanoida","Clausocalanidae","Clausocalanus",NA,NA,"Giesbrecht, 1888",104161,NA,NA,NA,NA,"Southwestern Caribbean"
"3216",696582,696582,424047,"Species","Clio pyramidata",15,1,"Mollusca","Thecosomata","Cliidae","Clio","Clio pyramidata","Gastropoda","Linnaeus, 1767",139033,NA,NA,NA,NA,"Southwestern Caribbean"
"3217",696589,696589,742345,"Species","Clypeaster chesheri",17,2,"Echinodermata","Clypeasteroida","Clypeasteridae","Clypeaster","Clypeaster chesheri","Echinoidea","Serafy, 1970",422494,NA,NA,NA,NA,"Southwestern Caribbean"
"3218",696590,696590,742345,"Species","Clypeaster euclastus",32,2,"Echinodermata","Clypeasteroida","Clypeasteridae","Clypeaster","Clypeaster euclastus","Echinoidea","H.L. Clark, 1941",422495,NA,NA,NA,NA,"Southwestern Caribbean"
"3219",696592,696592,742345,"Species","Clypeaster lamprus",9,2,"Echinodermata","Clypeasteroida","Clypeasteridae","Clypeaster","Clypeaster lamprus","Echinoidea","H.L. Clark, 1914",513185,NA,NA,NA,NA,"Southwestern Caribbean"
"3220",696594,696594,742345,"Species","Clypeaster rosaceus",20,2,"Echinodermata","Clypeasteroida","Clypeasteridae","Clypeaster","Clypeaster rosaceus","Echinoidea","(Linnaeus, 1758)",367962,NA,NA,NA,NA,"Southwestern Caribbean"
"3221",696595,696595,742345,"Species","Clypeaster subdepressus",5,2,"Echinodermata","Clypeasteroida","Clypeasteridae","Clypeaster","Clypeaster subdepressus","Echinoidea","(Gray, 1825)",422499,NA,NA,NA,NA,"Southwestern Caribbean"
"3222",696601,696601,820648,"Species","Coccocrater portoricensis",6,2,"Mollusca",NA,"Cocculinidae","Coccocrater","Coccocrater portoricensis","Gastropoda","(Dall & Simpson, 1901)",532639,NA,NA,NA,NA,"Southwestern Caribbean"
"3223",696602,696602,779794,"Species","Coccometra guttata",8,2,"Echinodermata","Comatulida","Antedonidae","Coccometra","Coccometra guttata","Crinoidea","AH Clark, 1918",422439,NA,NA,NA,NA,"Southwestern Caribbean"
"3224",696603,696603,779794,"Species","Coccometra nigrolineata",4,2,"Echinodermata","Comatulida","Antedonidae","Coccometra","Coccometra nigrolineata","Crinoidea","AH Clark, 1918",422441,NA,NA,NA,NA,"Southwestern Caribbean"
"3225",696605,696605,742376,"Species","Cocculina emsoni",7,1,"Mollusca",NA,"Cocculinidae","Cocculina","Cocculina emsoni","Gastropoda","McLean & Harasewych, 1995",532642,NA,NA,NA,NA,"Southwestern Caribbean"
"3226",696606,696606,742376,"Species","Cocculina messingi",31,2,"Mollusca",NA,"Cocculinidae","Cocculina","Cocculina messingi","Gastropoda","McLean & Harasewych, 1995",413444,NA,NA,NA,NA,"Southwestern Caribbean"
"3227",696607,696607,742376,"Species","Cocculina rathbuni",25,1,"Mollusca",NA,"Cocculinidae","Cocculina","Cocculina rathbuni","Gastropoda","Dall, 1882",532643,NA,NA,NA,NA,"Southwestern Caribbean"
"3228",696611,696611,742379,"Species","Cochlespira elegans",3,1,"Mollusca","Neogastropoda","Cochlespiridae","Cochlespira","Cochlespira elegans","Gastropoda","(Dall, 1881)",420260,NA,NA,NA,NA,"Southwestern Caribbean"
"3229",696617,696617,742397,"Species","Codakia orbicularis",4,2,"Mollusca","Lucinoida","Lucinidae","Codakia","Codakia orbicularis","Bivalvia","(Linnaeus, 1758)",420787,NA,NA,NA,NA,"Southwestern Caribbean"
"3230",696621,696621,742449,"Species","Coelorinchus caelorhincus",48,1,"Chordata","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus caelorhincus","Actinopteri","(Risso, 1810)",398381,TRUE,"DD",NA,NA,"Southwestern Caribbean"
"3231",696622,696622,742449,"Species","Coelorinchus caribbaeus",40,2,"Chordata","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus caribbaeus","Actinopteri","(Goode & Bean, 1885)",280261,NA,NA,NA,NA,"Southwestern Caribbean"
"3232",696624,696624,425148,"Species","Coenocyathus parvulus",26,3,"Cnidaria","Scleractinia","Caryophylliidae","Coenocyathus","Coenocyathus parvulus","Anthozoa","(Cairns, 1979)",286785,NA,NA,NA,NA,"Southwestern Caribbean"
"3233",696636,696636,773280,"Species","Coloconger meadi",39,3,"Chordata","Anguilliformes","Colocongridae","Coloconger","Coloconger meadi","Actinopteri","Kanazawa, 1957",277416,NA,NA,NA,NA,"Southwestern Caribbean"
"3234",696641,696641,742524,"Species","Colpophyllia natans",643,6,"Cnidaria","Scleractinia","Mussidae","Colpophyllia","Colpophyllia natans","Anthozoa","(Houttuyn, 1772)",289697,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3235",696643,696643,425404,"Species","Colubraria obscura",1,1,"Mollusca","Neogastropoda","Colubrariidae","Colubraria","Colubraria obscura","Gastropoda","(Reeve, 1844)",225043,NA,NA,NA,NA,"Southwestern Caribbean"
"3236",696646,696646,742554,"Genus","Columbella",3,2,"Mollusca","Neogastropoda","Columbellidae","Columbella",NA,"Gastropoda","Lamarck, 1799",137803,NA,NA,NA,NA,"Southwestern Caribbean"
"3237",696650,696650,696646,"Species","Columbella mercatoria",23,1,"Mollusca","Neogastropoda","Columbellidae","Columbella","Columbella mercatoria","Gastropoda","(Linnaeus, 1758)",208599,NA,NA,NA,NA,"Southwestern Caribbean"
"3238",696654,696654,538397,"Species","Columnitis anomala",1,1,"Porifera","Tethyida","Tethyidae","Columnitis","Columnitis anomala","Demospongiae","Sarà & Bavestrello, 1996",170907,NA,NA,NA,NA,"Southwestern Caribbean"
"3239",696656,696656,742570,"Species","Comactinia echinoptera",39,3,"Echinodermata","Comatulida","Comatulidae","Comactinia","Comactinia echinoptera","Crinoidea","(Müller, 1840)",246740,NA,NA,NA,NA,"Southwestern Caribbean"
"3240",696663,696663,742629,"Species","Compsodrillia gundlachi",24,1,"Mollusca","Neogastropoda","Pseudomelatomidae","Compsodrillia","Compsodrillia gundlachi","Gastropoda","(Dall & Simpson, 1901)",433385,NA,NA,NA,NA,"Southwestern Caribbean"
"3241",696664,696664,742629,"Species","Compsodrillia tristicha",7,1,"Mollusca","Neogastropoda","Pseudomelatomidae","Compsodrillia","Compsodrillia tristicha","Gastropoda","(Dall, 1889)",420406,NA,NA,NA,NA,"Southwestern Caribbean"
"3242",696672,696672,767116,"Family","Conidae",1,1,"Mollusca","Neogastropoda","Conidae",NA,NA,"Gastropoda","Fleming, 1822",14107,NA,NA,NA,NA,"Southwestern Caribbean"
"3243",696676,696676,742745,"Species","Conomitra leonardhilli",16,1,"Mollusca","Neogastropoda","Volutomitridae","Conomitra","Conomitra leonardhilli","Gastropoda","Petuch, 1987",450643,NA,NA,NA,NA,"Southwestern Caribbean"
"3244",696677,696677,742745,"Species","Conomitra lindae",2,1,"Mollusca","Neogastropoda","Volutomitridae","Conomitra","Conomitra lindae","Gastropoda","Petuch, 1987",450644,NA,NA,NA,NA,"Southwestern Caribbean"
"3245",696678,696678,696672,"Genus","Conus",56,2,"Mollusca","Neogastropoda","Conidae","Conus",NA,"Gastropoda","Linnaeus, 1758",137813,NA,NA,NA,NA,"Southwestern Caribbean"
"3246",696679,696679,696678,"Species","Conus amphiurgus",1,1,"Mollusca","Neogastropoda","Conidae","Conus","Conus amphiurgus","Gastropoda","Dall, 1889",420199,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3247",696686,696686,696678,"Species","Conus cingulatus",2,1,"Mollusca","Neogastropoda","Conidae","Conus","Conus cingulatus","Gastropoda","Lamarck, 1810",577315,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3248",696690,696690,696678,"Species","Conus ermineus",1,1,"Mollusca","Neogastropoda","Conidae","Conus","Conus ermineus","Gastropoda","Born, 1778",215538,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3249",696693,696693,696678,"Species","Conus granarius",8,2,"Mollusca","Neogastropoda","Conidae","Conus","Conus granarius","Gastropoda","Kiener, 1847",429132,NA,NA,NA,NA,"Southwestern Caribbean"
"3250",696700,696700,696678,"Species","Conus penchaszadehi",1,1,"Mollusca","Neogastropoda","Conidae","Conus","Conus penchaszadehi","Gastropoda","Petuch, 1986",428237,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3251",696706,696706,696678,"Species","Conus regius",1,1,"Mollusca","Neogastropoda","Conidae","Conus","Conus regius","Gastropoda","Gmelin, 1791",420220,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3252",696708,696708,615972,"Subspecies","Conus spurius spurius",2,1,"Mollusca","Neogastropoda","Conidae","Conus","Conus spurius","Gastropoda","Gmelin, 1791",716256,NA,NA,NA,NA,"Southwestern Caribbean"
"3253",696709,696709,696678,"Species","Conus villepinii",6,2,"Mollusca","Neogastropoda","Conidae","Conus","Conus villepinii","Gastropoda","P. Fischer & Bernardi, 1857",420226,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"3254",696725,696725,696726,"Family","Corallinaceae",5,2,"Rhodophyta","Corallinales","Corallinaceae",NA,NA,"Florideophyceae","Lamouroux, 1812",143691,NA,NA,NA,NA,"Southwestern Caribbean"
"3255",696728,696728,426683,"Species","Coralliophila abbreviata",3,1,"Mollusca","Neogastropoda","Muricidae","Coralliophila","Coralliophila abbreviata","Gastropoda","(Lamarck, 1816)",NA,NA,NA,NA,NA,"Southwestern Caribbean"
