"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","hab","gisd","ecoregion"
"1397",555652,555652,505367,"Species","Saduria sibirica","(Birula, 1896)",233981,1,1,"Arthropoda","Isopoda","Chaetiliidae","Saduria","Malacostraca","Saduria sibirica",NA,NA,NA,NA,"Gulf of Alaska"
"1398",556351,556351,509630,"Species","Sertularella complexa","Nutting, 1904",285491,8,1,"Cnidaria","Leptothecata","Sertulariidae","Sertularella","Hydrozoa","Sertularella complexa",NA,NA,NA,NA,"Gulf of Alaska"
"1399",556826,556826,669429,"Species","Sphaerodoropsis katchemakensis","Kudenov, 1987",331983,2,1,"Annelida","Phyllodocida","Sphaerodoridae","Sphaerodoropsis","Polychaeta","Sphaerodoropsis katchemakensis",NA,NA,NA,NA,"Gulf of Alaska"
"1400",557229,557229,513282,"Species","Stelletta clarella","de Laubenfels, 1930",169914,2,1,"Porifera","Tetractinellida","Ancorinidae","Stelletta","Demospongiae","Stelletta clarella",NA,NA,NA,NA,"Gulf of Alaska"
"1401",557375,557375,513885,"Species","Sternaspis affinis","Stimpson, 1864",338196,2,1,"Annelida","Terebellida","Sternaspidae","Sternaspis","Polychaeta","Sternaspis affinis",NA,NA,NA,NA,"Gulf of Alaska"
"1402",557406,557406,768681,"Species","Stilomysis grandis","(Goës, 1864)",120218,1,1,"Arthropoda","Mysida","Mysidae","Stilomysis","Malacostraca","Stilomysis grandis",NA,NA,NA,NA,"Gulf of Alaska"
"1403",557656,557656,760377,"Species","Stylaster brochi","(Fisher, 1938)",285858,1,1,"Cnidaria","Anthoathecata","Stylasteridae","Stylaster","Hydrozoa","Stylaster brochi",NA,NA,NA,NA,"Gulf of Alaska"
"1404",557659,557659,760377,"Species","Stylaster campylecus","(Fisher, 1938)",346433,20,2,"Cnidaria","Anthoathecata","Stylasteridae","Stylaster","Hydrozoa","Stylaster campylecus",NA,NA,NA,NA,"Gulf of Alaska"
"1405",557710,557710,700803,"Species","Stylatula gracilis","(Gabb, 1864)",286696,15,1,"Cnidaria","Pennatulacea","Virgulariidae","Stylatula","Anthozoa","Stylatula gracilis",NA,NA,NA,NA,"Gulf of Alaska"
"1406",558005,558005,672145,"Species","Synidotea erosa","Benedict, 1897",257381,1,1,"Arthropoda","Isopoda","Idoteidae","Synidotea","Malacostraca","Synidotea erosa",NA,NA,NA,NA,"Gulf of Alaska"
"1407",558014,558014,672145,"Species","Synidotea pallida","Benedict, 1897",257411,2,1,"Arthropoda","Isopoda","Idoteidae","Synidotea","Malacostraca","Synidotea pallida",NA,NA,NA,NA,"Gulf of Alaska"
"1408",558024,558024,516363,"Species","Synoicum jordani","(Ritter, 1899)",251465,13,1,"Chordata","Aplousobranchia","Polyclinidae","Synoicum","Ascidiacea","Synoicum jordani",NA,NA,NA,NA,"Gulf of Alaska"
"1409",558094,558094,516549,"Species","Tachyrhynchus reticulatus","(Mighels & Adams, 1842)",156447,1,1,"Mollusca","Caenogastropoda incertae sedis","Turritellidae","Tachyrhynchus","Gastropoda","Tachyrhynchus reticulatus",NA,NA,NA,NA,"Gulf of Alaska"
"1410",561868,561868,778008,"Genus","Appendicularia","Fol, 1874",103357,939,2,"Chordata","Copelata","Fritillariidae","Appendicularia","Appendicularia",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1411",565486,565486,746093,"Species","Fanellia compressa","(Verrill, 1865)",289948,62,1,"Cnidaria","Alcyonacea","Primnoidae","Fanellia","Anthozoa","Fanellia compressa",NA,NA,NA,NA,"Gulf of Alaska"
"1412",572050,572050,835866,"Genus","Guernea","Chevreux, 1887",101499,1,1,"Arthropoda","Amphipoda","Dexaminidae","Guernea","Malacostraca",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1413",572073,572073,762195,"Genus","Tubularia","Linnaeus, 1758",117258,1,1,"Cnidaria","Anthoathecata","Tubulariidae","Tubularia","Hydrozoa",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1414",572134,572134,750994,"Genus","Asychis","Kinberg, 1867",146522,2,2,"Annelida",NA,"Maldanidae","Asychis","Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1415",572293,572293,775771,"Species","Arthrogorgia otsukai","Bayer, 1952",289458,1,1,"Cnidaria","Alcyonacea","Primnoidae","Arthrogorgia","Anthozoa","Arthrogorgia otsukai",NA,NA,NA,NA,"Gulf of Alaska"
"1416",572423,572423,770270,"Genus","Constantinea","Postels & Ruprecht, 1840",369518,57,1,"Rhodophyta","Gigartinales","Dumontiaceae","Constantinea","Florideophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1417",572756,572756,493031,"Species","Placiphorella rufa","Berry, 1917",386375,2,1,"Mollusca","Chitonida","Mopaliidae","Placiphorella","Polyplacophora","Placiphorella rufa",NA,NA,NA,NA,"Gulf of Alaska"
"1418",572805,572805,775644,"Species","Pseudoikedella achaeta","(Zenkevitch, 1958)",266844,2,1,"Annelida","Echiuroidea","Bonelliidae","Pseudoikedella","Polychaeta","Pseudoikedella achaeta",NA,NA,NA,NA,"Gulf of Alaska"
"1419",572860,572860,529169,"Species","Stenosemus albus","(Linnaeus, 1767)",247773,2,1,"Mollusca","Chitonida","Ischnochitonidae","Stenosemus","Polyplacophora","Stenosemus albus",NA,NA,NA,NA,"Gulf of Alaska"
"1420",572881,572881,760825,"Species","Tayloriella abyssalis","M.J.Wynne, 1985",373819,2,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Tayloriella","Florideophyceae","Tayloriella abyssalis",NA,NA,NA,NA,"Gulf of Alaska"
"1421",575310,575310,849983,"Genus","Actinocyclus","Ehrenberg, 1831",196347,1,1,"Mollusca","Nudibranchia","Actinocyclidae","Actinocyclus","Gastropoda",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1422",576357,576357,474993,"Species","Naineris dendritica","(Kinberg, 1867)",334057,1,1,"Annelida",NA,"Orbiniidae","Naineris","Polychaeta","Naineris dendritica",NA,NA,NA,NA,"Gulf of Alaska"
"1423",577419,577419,513185,"Species","Stegophiura stuwitzii","(Lütken, 1857)",124944,1,1,"Echinodermata","Ophiurida","Ophiuridae","Stegophiura","Ophiuroidea","Stegophiura stuwitzii",NA,NA,NA,NA,"Gulf of Alaska"
"1424",583138,583138,529065,"Species","Scoloplos (Scoloplos) armiger","(Müller, 1776)",334772,11,2,"Annelida",NA,"Orbiniidae","Scoloplos","Polychaeta","Scoloplos (Scoloplos) armiger",NA,NA,NA,NA,"Gulf of Alaska"
"1425",586194,586194,504063,"Genus","Neorhodomela","Masuda, 1982",369944,51,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Neorhodomela","Florideophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1426",586749,586749,770288,"Genus","Chondracanthus","Kützing, 1843",144153,3,1,"Rhodophyta","Gigartinales","Gigartinaceae","Chondracanthus","Florideophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1427",586756,586756,770766,"Genus","Nitzschia","Hassall, 1845",149045,103,2,"Ochrophyta","Bacillariales","Bacillariaceae","Nitzschia","Bacillariophyceae",NA,NA,NA,TRUE,NA,"Gulf of Alaska"
"1428",588440,588440,769988,"Species","Pseudopolinices nanus","(Møller, 1842)",140551,1,1,"Mollusca","Littorinimorpha","Naticidae","Pseudopolinices","Gastropoda","Pseudopolinices nanus",NA,NA,NA,NA,"Gulf of Alaska"
"1429",588491,588491,769170,"Species","Robertsonites tuberculatus","(Sars, 1866)",128392,2,1,"Arthropoda","Podocopida","Trachyleberididae","Robertsonites","Ostracoda","Robertsonites tuberculatus",NA,NA,NA,NA,"Gulf of Alaska"
"1430",594541,594541,409508,"Species","Bangia fuscopurpurea","(Dillwyn) Lyngbye, 1819",157261,2,1,"Rhodophyta","Bangiales","Bangiaceae","Bangia","Bangiophyceae","Bangia fuscopurpurea",NA,NA,NA,NA,"Gulf of Alaska"
"1431",595497,595497,484741,"Species","Palmaria marginicrassa","I.K.Lee, 1978",372269,1,1,"Rhodophyta","Palmariales","Palmariaceae","Palmaria","Florideophyceae","Palmaria marginicrassa",NA,NA,NA,NA,"Gulf of Alaska"
"1432",595623,595623,495496,"Species","Polydora pygidialis","Blake & Woodwick, 1972",334575,4,1,"Annelida","Spionida","Spionidae","Polydora","Polychaeta","Polydora pygidialis",NA,NA,NA,NA,"Gulf of Alaska"
"1433",595737,595737,505254,"Species","Saccharina sessilis","(C.Agardh) Kuntze, 1891",376879,83,1,"Ochrophyta","Laminariales","Laminariaceae","Saccharina","Phaeophyceae","Saccharina sessilis",NA,NA,NA,NA,"Gulf of Alaska"
"1434",596411,596411,703166,"Subspecies","Acantharchaster variabilis pedicellaris","Fisher",380832,1,1,"Echinodermata","Notomyotida","Benthopectinidae","Nearchaster","Asteroidea","Nearchaster (Nearchaster) variabilis",NA,NA,NA,NA,"Gulf of Alaska"
"1435",596431,596431,695236,"Species","Acanthephyra chacei","Krygier & Forss, 1981",514262,1,1,"Arthropoda","Decapoda","Acanthephyridae","Acanthephyra","Malacostraca","Acanthephyra chacei",NA,NA,NA,NA,"Gulf of Alaska"
"1436",597075,597075,523550,"Genus","Acrosiphonia","J.Agardh, 1846",143803,583,1,"Chlorophyta","Ulotrichales","Ulotrichaceae","Acrosiphonia","Ulvophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1437",597146,597146,1033089,"Genus","Acteocina","Gray, 1847",137866,1,1,"Mollusca","Cephalaspidea","Acteocinidae","Acteocina","Gastropoda",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1438",597161,597161,597146,"Species","Acteocina eximia","(Baird, 1863)",581397,3,1,"Mollusca","Cephalaspidea","Acteocinidae","Acteocina","Gastropoda","Acteocina eximia",NA,NA,NA,NA,"Gulf of Alaska"
"1439",597165,597165,597146,"Species","Acteocina harpa","(Dall, 1871)",581398,4,1,"Mollusca","Cephalaspidea","Acteocinidae","Acteocina","Gastropoda","Acteocina harpa",NA,NA,NA,NA,"Gulf of Alaska"
"1440",597481,597481,748172,"Order","Actiniaria",NA,1360,859,3,"Cnidaria","Actiniaria",NA,NA,"Anthozoa",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1441",597831,597831,737432,"Genus","Admete","Krøyer, 1842",137723,1,1,"Mollusca","Neogastropoda","Cancellariidae","Admete","Gastropoda",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1442",597842,597842,597831,"Species","Admete viridula","(Fabricius, 1780)",138969,3,2,"Mollusca","Neogastropoda","Cancellariidae","Admete","Gastropoda","Admete viridula",NA,NA,NA,NA,"Gulf of Alaska"
"1443",597930,597930,398468,"Species","Aeginopsis laurentii","Brandt, 1838",117265,1,1,"Cnidaria","Narcomedusae","Aeginidae","Aeginopsis","Hydrozoa","Aeginopsis laurentii",NA,NA,NA,NA,"Gulf of Alaska"
"1444",598069,598069,398644,"Species","Aetideus pacificus","Brodsky, 1950",254648,31,1,"Arthropoda","Calanoida","Aetideidae","Aetideus",NA,"Aetideus pacificus",NA,NA,NA,NA,"Gulf of Alaska"
"1445",598081,598081,532590,"Species","Aforia circinata","(Dall, 1873)",432904,2,1,"Mollusca","Neogastropoda","Cochlespiridae","Aforia","Gastropoda","Aforia circinata",NA,NA,NA,NA,"Gulf of Alaska"
"1446",598219,598219,398853,"Species","Aglantha digitale","(O. F. Müller, 1776)",117849,336,2,"Cnidaria","Trachymedusae","Rhopalonematidae","Aglantha","Hydrozoa","Aglantha digitale",NA,NA,NA,NA,"Gulf of Alaska"
"1447",598231,598231,753038,"Genus","Aglaophamus","Kinberg, 1865",129366,1,1,"Annelida","Phyllodocida","Nephtyidae","Aglaophamus","Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1448",598534,598534,753503,"Order","Alcyonacea","Lamouroux, 1812",1365,1,1,"Cnidaria","Alcyonacea",NA,NA,"Anthozoa",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1449",598664,598664,680108,"Species","Alia gausapata","(Gould, 1850)",511704,56,3,"Mollusca","Neogastropoda","Columbellidae","Alia","Gastropoda","Alia gausapata",NA,NA,NA,NA,"Gulf of Alaska"
"1450",598715,598715,782532,"Species","Allia ramosa","Annenkova, 1934",333043,1,1,"Annelida","Orbiniida","Paraonidae","Allia","Polychaeta","Allia ramosa",NA,NA,NA,NA,"Gulf of Alaska"
"1451",598732,598732,399623,"Species","Allocyttus folletti","Myers, 1960",254555,1,1,"Chordata","Zeiformes","Oreosomatidae","Allocyttus","Actinopteri","Allocyttus folletti",NA,NA,NA,NA,"Gulf of Alaska"
"1452",599404,599404,680180,"Species","Americhelidium rectipalmum","(Mills, 1962)",546997,2,1,"Arthropoda","Amphipoda","Oedicerotidae","Americhelidium","Malacostraca","Americhelidium rectipalmum",NA,NA,NA,NA,"Gulf of Alaska"
"1453",599445,599445,737906,"Genus","Ammodytes","Linnaeus, 1758",125909,2,1,"Chordata","Perciformes","Ammodytidae","Ammodytes","Actinopteri",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1454",599450,599450,599445,"Species","Ammodytes hexapterus","Pallas, 1814",254510,5811,7,"Chordata","Perciformes","Ammodytidae","Ammodytes","Actinopteri","Ammodytes hexapterus",NA,NA,NA,NA,"Gulf of Alaska"
"1455",599696,599696,737969,"Genus","Ampharete","Malmgren, 1866",129155,7,1,"Annelida","Terebellida","Ampharetidae","Ampharete","Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1456",599755,599755,655698,"Genus","Amphictene","Savigny, 1822",152447,1,1,"Annelida","Terebellida","Pectinariidae","Amphictene","Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1457",600018,600018,738082,"Species","Amphissa columbiana","Dall, 1916",511361,25,2,"Mollusca","Neogastropoda","Columbellidae","Amphissa","Gastropoda","Amphissa columbiana",NA,NA,NA,NA,"Gulf of Alaska"
"1458",600022,600022,738082,"Species","Amphissa reticulata","Dall, 1916",511362,3,2,"Mollusca","Neogastropoda","Columbellidae","Amphissa","Gastropoda","Amphissa reticulata",NA,NA,NA,NA,"Gulf of Alaska"
"1459",600606,600606,402313,"Species","Anaitides multiseriata","Rioja, 1941",129455,16,2,"Annelida","Phyllodocida","Phyllodocidae","Anaitides","Polychaeta","Anaitides multiseriata",NA,NA,NA,NA,"Gulf of Alaska"
"1460",600653,600653,600649,"Species","Anarhichas orientalis","Pallas, 1814",254511,20,4,"Chordata","Perciformes","Anarhichadidae","Anarhichas","Actinopteri","Anarhichas orientalis",NA,NA,NA,NA,"Gulf of Alaska"
"1461",601072,601072,601068,"Species","Anisogammarus pugettensis","(Dana, 1853)",423136,1,1,"Arthropoda","Amphipoda","Anisogammaridae","Anisogammarus","Malacostraca","Anisogammarus pugettensis",NA,NA,NA,NA,"Gulf of Alaska"
"1462",601227,601227,403212,"Species","Anonyx epistomicus","Kudrjaschov, 1965",423141,1,1,"Arthropoda","Amphipoda","Uristidae","Anonyx","Malacostraca","Anonyx epistomicus",NA,NA,NA,NA,"Gulf of Alaska"
"1463",601245,601245,776161,"Species","Anoplagonus inermis","(Günther, 1860)",279630,19,3,"Chordata","Scorpaeniformes","Agonidae","Anoplagonus","Actinopteri","Anoplagonus inermis",NA,NA,NA,NA,"Gulf of Alaska"
"1464",601282,601282,403320,"Species","Anotopterus pharao","Zugmayer, 1911",126334,3,2,"Chordata","Aulopiformes","Anotopteridae","Anotopterus","Actinopteri","Anotopterus pharao",NA,NA,NA,NA,"Gulf of Alaska"
"1465",601503,601503,403720,"Species","Anthopleura elegantissima","(Brandt, 1835)",283347,1,1,"Cnidaria","Actiniaria","Actiniidae","Anthopleura","Anthozoa","Anthopleura elegantissima",NA,NA,NA,NA,"Gulf of Alaska"
"1466",601621,601621,738506,"Genus","Antipathes","Pallas, 1766",103302,2,2,"Cnidaria","Antipatharia","Antipathidae","Antipathes","Anthozoa",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1467",601766,601766,404208,"Species","Aphanopus intermedius","Parin, 1983",159833,1,1,"Chordata","Perciformes","Trichiuridae","Aphanopus","Actinopteri","Aphanopus intermedius",NA,NA,NA,NA,"Gulf of Alaska"
"1468",601842,601842,780242,"Family","Aphroditidae","Malmgren, 1867",938,3,1,"Annelida","Phyllodocida","Aphroditidae",NA,"Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1469",602164,602164,771812,"Species","Aporocidaris fragilis","A. Agassiz & H.L. Clark, 1907",513112,3,1,"Echinodermata","Cidaroida","Ctenocidaridae","Aporocidaris","Echinoidea","Aporocidaris fragilis",NA,NA,NA,NA,"Gulf of Alaska"
"1470",602632,602632,405890,"Species","Argis alaskensis","(Kingsley, 1883)",515536,1,1,"Arthropoda","Decapoda","Crangonidae","Argis","Malacostraca","Argis alaskensis",NA,NA,NA,NA,"Gulf of Alaska"
"1471",602725,602725,486890,"Genus","Aricidea","Webster, 1879",129430,19,1,"Annelida",NA,"Paraonidae","Aricidea","Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1472",603045,603045,738927,"Species","Artedius lateralis","(Girard, 1854)",279702,6,1,"Chordata","Scorpaeniformes","Cottidae","Artedius","Actinopteri","Artedius lateralis",NA,NA,NA,NA,"Gulf of Alaska"
"1473",603071,603071,738948,"Species","Aruga holmesi","J.L. Barnard, 1955",421489,1,1,"Arthropoda","Amphipoda","Lysianassidae","Aruga","Malacostraca","Aruga holmesi",NA,NA,NA,NA,"Gulf of Alaska"
"1474",603103,603103,738963,"Genus","Ascidia","Linnaeus, 1767",103483,6,1,"Chordata","Phlebobranchia","Ascidiidae","Ascidia","Ascidiacea",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1475",603374,603374,739018,"Species","Astarte alaskensis","Dall, 1903",423164,8,2,"Mollusca","Carditoida","Astartidae","Astarte","Bivalvia","Astarte alaskensis",NA,NA,NA,NA,"Gulf of Alaska"
"1476",603381,603381,739018,"Species","Astarte esquimalti","(Baird, 1863)",423165,4,2,"Mollusca","Carditoida","Astartidae","Astarte","Bivalvia","Astarte esquimalti",NA,NA,NA,NA,"Gulf of Alaska"
"1477",603418,603418,407046,"Species","Asterias amurensis","Lutken, 1871",254497,8,1,"Echinodermata","Forcipulatida","Asteriidae","Asterias","Asteroidea","Asterias amurensis",NA,NA,NA,TRUE,"Gulf of Alaska"
"1478",603419,603419,603418,"Subspecies","Asterias amurensis anomala","(Verrill)",NA,1,1,"Echinodermata","Forcipulatida","Asteriidae","Asterias","Asteroidea","Asterias amurensis",NA,NA,NA,NA,"Gulf of Alaska"
"1479",603533,603533,407159,"Species","Asteromphalus robustus","Castr.",577365,9,1,"Ochrophyta","Asterolamprales","Asterolampraceae","Asteromphalus","Bacillariophyceae","Asteromphalus robustus",NA,NA,NA,NA,"Gulf of Alaska"
"1480",603836,603836,572134,"Species","Asychis similis","(Moore, 1906)",333058,5,1,"Annelida",NA,"Maldanidae","Asychis","Polychaeta","Asychis similis",NA,NA,NA,NA,"Gulf of Alaska"
"1481",604021,604021,771792,"Species","Attheya septentrionalis","(Østrup) R.M.Crawford, 1994",162823,5,1,"Ochrophyta","Chaetocerotanae incertae sedis","Attheyaceae","Attheya","Bacillariophyceae","Attheya septentrionalis",NA,NA,NA,NA,"Gulf of Alaska"
"1482",604062,604062,835698,"Genus","Atylus","Leach, 1815",101497,1,1,"Arthropoda","Amphipoda","Atylidae","Atylus","Malacostraca",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1483",604609,604609,770827,"Species","Azpeitia tabularis","(Grunow) G.Fryxell & P.A.Sims, 1986",341494,2,1,"Ochrophyta","Coscinodiscales","Hemidiscaceae","Azpeitia","Bacillariophyceae","Azpeitia tabularis",NA,NA,NA,NA,"Gulf of Alaska"
"1484",604683,604683,849908,"Class","Bacillariophyceae","Haeckel, 1878",148899,54,2,"Ochrophyta",NA,NA,NA,"Bacillariophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1485",604796,604796,509776,"Suborder","Balanomorpha","Pilsbry, 1916",106039,78,1,"Arthropoda","Sessilia",NA,NA,NA,NA,NA,NA,NA,NA,"Gulf of Alaska"
"1486",604839,604839,767671,"Genus","Balanus","Costa, 1778",106122,33,2,"Arthropoda","Sessilia","Balanidae","Balanus",NA,NA,NA,NA,NA,NA,"Gulf of Alaska"
"1487",604958,604958,409421,"Species","Balcis inflexa","(Pease)",137978,2,1,"Mollusca",NA,"Eulimidae","Balcis","Gastropoda","Balcis inflexa",NA,NA,NA,NA,"Gulf of Alaska"
"1488",604959,604959,409421,"Species","Balcis micans","(Carpenter)",137978,1,1,"Mollusca",NA,"Eulimidae","Balcis","Gastropoda","Balcis micans",NA,NA,NA,NA,"Gulf of Alaska"
"1489",604987,604987,535283,"Species","Balticina californica","Moroff, 1902",128491,2,1,"Cnidaria","Pennatulacea","Virgulariidae","Balticina","Anthozoa","Balticina californica",NA,NA,NA,NA,"Gulf of Alaska"
"1490",604992,604992,535283,"Species","Balticina septentrionalis","(Gray, 1872)",128491,1,1,"Cnidaria","Pennatulacea","Virgulariidae","Balticina","Anthozoa","Balticina septentrionalis",NA,NA,NA,NA,"Gulf of Alaska"
"1491",605010,605010,695883,"Species","Bankia setacea","(Tryon, 1860)",527858,1,1,"Mollusca","Myoida","Teredinidae","Bankia","Bivalvia","Bankia setacea",NA,NA,NA,NA,"Gulf of Alaska"
"1492",605586,605586,410240,"Species","Bathyagonus alascanus","(Gilbert, 1896)",254503,574,7,"Chordata","Scorpaeniformes","Agonidae","Bathyagonus","Actinopteri","Bathyagonus alascanus",NA,NA,NA,NA,"Gulf of Alaska"
"1493",605587,605587,410240,"Species","Bathyagonus infraspinatus","(Gilbert, 1904)",254504,42,3,"Chordata","Scorpaeniformes","Agonidae","Bathyagonus","Actinopteri","Bathyagonus infraspinatus",NA,NA,NA,NA,"Gulf of Alaska"
"1494",605588,605588,410240,"Species","Bathyagonus pentacanthus","(Gilbert, 1890)",254506,4,1,"Chordata","Scorpaeniformes","Agonidae","Bathyagonus","Actinopteri","Bathyagonus pentacanthus",NA,NA,NA,NA,"Gulf of Alaska"
"1495",605725,605725,739674,"Genus","Bathylagus","Günther, 1878",125888,11,2,"Chordata","Osmeriformes","Bathylagidae","Bathylagus","Actinopteri",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1496",605849,605849,758658,"Genus","Bathypathes","Brook, 1889",103304,59,4,"Cnidaria","Antipatharia","Schizopathidae","Bathypathes","Anthozoa",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1497",606168,606168,411237,"Species","Benthalbella dentata","(Chapman, 1939)",254572,5,1,"Chordata","Aulopiformes","Scopelarchidae","Benthalbella","Actinopteri","Benthalbella dentata",NA,NA,NA,NA,"Gulf of Alaska"
"1498",606199,606199,695970,"Species","Benthoctopus leioderma","(Berry, 1911)",535761,3,2,"Mollusca","Octopoda","Enteroctopodidae","Benthoctopus","Cephalopoda","Benthoctopus leioderma",NA,NA,NA,NA,"Gulf of Alaska"
"1499",606283,606283,767713,"Genus","Beroe","Browne, 1756",106331,5,1,"Ctenophora","Beroida","Beroidae","Beroe","Nuda",NA,NA,NA,NA,NA,"Gulf of Alaska"
"1500",606793,606793,771272,"Species","Boreochiton beringensis","(Jakovleva, 1952)",386612,3,1,"Mollusca","Chitonida","Tonicellidae","Boreochiton","Polyplacophora","Boreochiton beringensis",NA,NA,NA,NA,"Gulf of Alaska"
"1501",606796,606796,768967,"Species","Boreogadus saida","(Lepechin, 1774)",126433,2,2,"Chordata","Gadiformes","Gadidae","Boreogadus","Actinopteri","Boreogadus saida",NA,NA,NA,NA,"Gulf of Alaska"
"1502",606801,606801,779325,"Genus","Boreotrophon","P. Fischer, 1884",146731,2,1,"Mollusca","Neogastropoda","Muricidae","Boreotrophon","Gastropoda",NA,NA,NA,NA,NA,"Gulf of Alaska"
