"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","hab","redlist","status","gisd","ecoregion"
"817",651239,651239,651238,"Species","Onisimus glacialis","(G.O. Sars, 1900)",102644,6,1,"Arthropoda","Amphipoda","Uristidae","Onisimus","Malacostraca","Onisimus glacialis",NA,NA,NA,NA,"Chukchi Sea"
"818",651248,651248,651238,"Species","Onisimus nanseni","(G.O. Sars, 1900)",102647,2,1,"Arthropoda","Amphipoda","Uristidae","Onisimus","Malacostraca","Onisimus nanseni",NA,NA,NA,NA,"Chukchi Sea"
"819",651428,651428,481523,"Species","Ophelia limacina","(Rathke, 1843)",130494,2,1,"Annelida",NA,"Opheliidae","Ophelia","Polychaeta","Ophelia limacina",NA,NA,NA,NA,"Chukchi Sea"
"820",651594,651594,699388,"Genus","Ophiocten","Lütken, 1855",123561,18,1,"Echinodermata","Ophiurida","Ophiuridae","Ophiocten","Ophiuroidea",NA,NA,NA,NA,NA,"Chukchi Sea"
"821",651599,651599,651594,"Species","Ophiocten sericeum","(Forbes, 1852)",124860,19,3,"Echinodermata","Ophiurida","Ophiuridae","Ophiocten","Ophiuroidea","Ophiocten sericeum",NA,NA,NA,NA,"Chukchi Sea"
"822",651692,651692,685974,"Species","Ophiopholis aculeata","(Linnaeus, 1767)",125125,13,4,"Echinodermata","Ophiurida","Ophiactidae","Ophiopholis","Ophiuroidea","Ophiopholis aculeata",NA,NA,NA,NA,"Chukchi Sea"
"823",651794,651794,766218,"Class","Ophiuroidea","Gray, 1840",123084,57,2,"Echinodermata",NA,NA,NA,"Ophiuroidea",NA,NA,NA,NA,NA,"Chukchi Sea"
"824",652079,652079,772544,"Genus","Orchomene","Boeck, 1871",101633,11,2,"Arthropoda","Amphipoda","Lysianassidae","Orchomene","Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"825",652104,652104,652079,"Species","Orchomene pinguis","(Boeck, 1861)",102678,3,1,"Arthropoda","Amphipoda","Lysianassidae","Orchomene","Malacostraca","Orchomene pinguis",NA,NA,NA,NA,"Chukchi Sea"
"826",652128,652128,482991,"Species","Orchomenella minuta","(Krøyer, 1846)",102690,11,1,"Arthropoda","Amphipoda","Lysianassidae","Orchomenella","Malacostraca","Orchomenella minuta",NA,NA,NA,NA,"Chukchi Sea"
"827",652396,652396,483389,"Subspecies","Osmerus mordax dentex","Steindachner & Kner, 1870",293648,27,4,"Chordata","Osmeriformes","Osmeridae","Osmerus","Actinopteri","Osmerus mordax",NA,NA,NA,NA,"Chukchi Sea"
"828",653334,653334,699479,"Family","Pandalidae","Haworth, 1825",106789,132,2,"Arthropoda","Decapoda","Pandalidae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"829",653344,653344,653334,"Genus","Pandalus","Leach, 1814 [in Leach, 1813-1814]",107044,6,2,"Arthropoda","Decapoda","Pandalidae","Pandalus","Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"830",653352,653352,653344,"Species","Pandalus danae","Stimpson, 1857",515462,1,1,"Arthropoda","Decapoda","Pandalidae","Pandalus","Malacostraca","Pandalus danae",NA,NA,NA,NA,"Chukchi Sea"
"831",653402,653402,485011,"Species","Pandora glacialis","Leach in Ross, 1819",140673,1,1,"Mollusca",NA,"Pandoridae","Pandora","Bivalvia","Pandora glacialis",NA,NA,NA,NA,"Chukchi Sea"
"832",653947,653947,745619,"Genus","Paraeuchaeta","Scott A., 1909",196874,1,1,"Arthropoda","Calanoida","Euchaetidae","Paraeuchaeta",NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"833",654645,654645,754843,"Species","Parasagitta elegans","(Verrill, 1873)",105440,593,8,"Chaetognatha","Aphragmophora","Sagittidae","Parasagitta","Sagittoidea","Parasagitta elegans",NA,NA,NA,NA,"Chukchi Sea"
"834",655043,655043,655038,"Species","Paroediceros propinquus","(Goës, 1866)",102913,1,1,"Arthropoda","Amphipoda","Oedicerotidae","Paroediceros","Malacostraca","Paroediceros propinquus",NA,NA,NA,NA,"Chukchi Sea"
"835",655247,655247,755024,"Species","Parvicorbicula socialis","(Meunier) Deflandre, 1960",105588,20,1,"Choanozoa","Acanthoecida","Acanthoecidae","Parvicorbicula","Choanoflagellatea","Parvicorbicula socialis",NA,NA,NA,NA,"Chukchi Sea"
"836",655682,655682,655698,"Genus","Pectinaria","Lamarck, 1818",129437,15,1,"Annelida","Terebellida","Pectinariidae","Pectinaria","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"837",655812,655812,767521,"Species","Pelonaia corrugata","Goodsir & Forbes, 1841",103894,2,1,"Chordata","Stolidobranchia","Styelidae","Pelonaia","Ascidiacea","Pelonaia corrugata",NA,NA,NA,NA,"Chukchi Sea"
"838",657398,657398,763257,"Family","Pholidae","Gill, 1893",125550,2,1,"Chordata","Perciformes","Pholidae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Chukchi Sea"
"839",657405,657405,491485,"Species","Pholis fasciata","(Bloch & Schneider, 1801)",159846,11,4,"Chordata","Perciformes","Pholidae","Pholis","Actinopteri","Pholis fasciata",NA,NA,NA,NA,"Chukchi Sea"
"840",657989,657989,770095,"Species","Piliscus commodus","(Middendorff, 1851)",141899,1,1,"Mollusca","Littorinimorpha","Velutinidae","Piliscus","Gastropoda","Piliscus commodus",NA,NA,NA,NA,"Chukchi Sea"
"841",659054,659054,767715,"Genus","Pleurobrachia","Fleming, 1822",106346,1,1,"Ctenophora","Cydippida","Pleurobrachiidae","Pleurobrachia","Tentaculata",NA,NA,NA,NA,NA,"Chukchi Sea"
"842",659107,659107,486704,"Genus","Pleurogonium","G.O. Sars, 1864",118388,2,1,"Arthropoda","Isopoda","Paramunnidae","Pleurogonium","Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"843",659158,659158,756180,"Species","Pleuronectes quadrituberculatus","Pallas, 1814",254564,27,3,"Chordata","Pleuronectiformes","Pleuronectidae","Pleuronectes","Actinopteri","Pleuronectes quadrituberculatus",NA,NA,NA,NA,"Chukchi Sea"
"844",659280,659280,628170,"Family","Pleustidae","Buchholz, 1874",101404,10,1,"Arthropoda","Amphipoda","Pleustidae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"845",659535,659535,767707,"Genus","Podon","Lilljeborg, 1853",106269,44,4,"Arthropoda","Diplostraca","Podonidae","Podon","Branchiopoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"846",659548,659548,494872,"Species","Podothecus accipenserinus","(Tilesius, 1813)",254501,1,1,"Chordata","Scorpaeniformes","Agonidae","Podothecus","Actinopteri","Podothecus accipenserinus",NA,NA,NA,NA,"Chukchi Sea"
"847",659904,659904,495577,"Genus","Polygordius","Schneider, 1868",129472,5,1,"Annelida",NA,"Polygordiidae","Polygordius","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"848",660000,660000,495752,"Species","Polynoe gracilis","(Verrill, 1874)",157540,9,1,"Annelida","Phyllodocida","Polynoidae","Polynoe","Polychaeta","Polynoe gracilis",NA,NA,NA,NA,"Chukchi Sea"
"849",660224,660224,756544,"Genus","Pomponema","Cobb, 1917",2318,1,1,"Nematoda","Chromadorida","Cyatholaimidae","Pomponema","Chromadorea",NA,NA,NA,NA,NA,"Chukchi Sea"
"850",660875,660875,497282,"Species","Praxillella praetermissa","(Malmgren, 1865)",130326,31,1,"Annelida",NA,"Maldanidae","Praxillella","Polychaeta","Praxillella praetermissa",NA,NA,NA,NA,"Chukchi Sea"
"851",661329,661329,777676,"Genus","Proclea","Saint-Joseph, 1894",129711,5,1,"Annelida","Terebellida","Terebellidae","Proclea","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"852",661459,661459,751062,"Genus","Propebela","Iredale, 1918",159999,8,1,"Mollusca","Neogastropoda","Mangeliidae","Propebela","Gastropoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"853",661538,661538,776932,"Species","Prosopium cylindraceum","(Pennant, 1784)",282373,3,1,"Chordata","Salmoniformes","Salmonidae","Prosopium","Actinopteri","Prosopium cylindraceum",NA,NA,NA,NA,"Chukchi Sea"
"854",661691,661691,498538,"Species","Protomedeia grandimana","Brüggen, 1906",102444,8,1,"Arthropoda","Amphipoda","Corophiidae","Protomedeia","Malacostraca","Protomedeia grandimana",NA,NA,NA,NA,"Chukchi Sea"
"855",661771,661771,498597,"Species","Protoperidinium pallidum","(Ostenfeld, 1899) Balech, 1973",110244,8,1,"Myzozoa","Peridiniales","Protoperidiniaceae","Protoperidinium","Dinophyceae","Protoperidinium pallidum",NA,NA,NA,NA,"Chukchi Sea"
"856",661773,661773,498597,"Species","Protoperidinium pellucidum","Bergh, 1881",110245,2,1,"Myzozoa","Peridiniales","Protoperidiniaceae","Protoperidinium","Dinophyceae","Protoperidinium pellucidum",NA,NA,NA,NA,"Chukchi Sea"
"857",662294,662294,499650,"Species","Pseudocnus glacialis","(Ljungman)",NA,1,1,"Echinodermata","Dendrochirotida","Cucumariidae","Pseudocnus","Holothuroidea","Pseudocnus glacialis",NA,NA,NA,NA,"Chukchi Sea"
"858",663007,663007,571993,"Species","Psolus peroii","Bell",529651,5,1,"Echinodermata","Dendrochirotida","Psolidae","Psolus","Holothuroidea","Psolus peroii",NA,NA,NA,NA,"Chukchi Sea"
"859",663422,663422,501467,"Species","Puffinus tenuirostris","(Temminck, 1835)",225770,53,1,"Chordata","Procellariiformes","Procellariidae","Puffinus","Aves","Puffinus tenuirostris",NA,NA,NA,NA,"Chukchi Sea"
"860",663664,663664,767363,"Genus","Pycnophyes","Zelinka, 1907",101089,4,1,"Cephalorhyncha","Homalorhagida","Pycnophyidae","Pycnophyes","Kinorhyncha",NA,NA,NA,NA,NA,"Chukchi Sea"
"861",664566,664566,503190,"Species","Retusa obtusa","(Montagu, 1803)",141134,17,1,"Mollusca","Cephalaspidea","Retusidae","Retusa","Gastropoda","Retusa obtusa",NA,NA,NA,NA,"Chukchi Sea"
"862",664659,664659,442532,"Genus","Rhachotropis","S.I. Smith, 1883",101528,2,1,"Arthropoda","Amphipoda","Eusiridae","Rhachotropis","Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"863",664662,664662,664659,"Species","Rhachotropis aculeata","(Lepechin, 1780)",102224,18,1,"Arthropoda","Amphipoda","Eusiridae","Rhachotropis","Malacostraca","Rhachotropis aculeata",NA,NA,NA,NA,"Chukchi Sea"
"864",664684,664684,664659,"Species","Rhachotropis oculata","(Hansen, 1887)",102240,2,2,"Arthropoda","Amphipoda","Eusiridae","Rhachotropis","Malacostraca","Rhachotropis oculata",NA,NA,NA,NA,"Chukchi Sea"
"865",665037,665037,758043,"Genus","Rhodine","Malmgren, 1865",129363,1,1,"Annelida",NA,"Maldanidae","Rhodine","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"866",665038,665038,665037,"Species","Rhodine bitorquata",NA,254758,24,1,"Annelida",NA,"Maldanidae","Rhodine","Polychaeta","Rhodine bitorquata",NA,NA,NA,NA,"Chukchi Sea"
"867",665740,665740,758323,"Family","Sabellidae","Latreille, 1825",985,17,2,"Annelida","Sabellida","Sabellidae",NA,"Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"868",666476,666476,427304,"Genus","Sarsia","Lesson, 1843",117070,4,1,"Cnidaria","Anthoathecata","Corynidae","Sarsia","Hydrozoa",NA,NA,NA,NA,NA,"Chukchi Sea"
"869",666478,666478,666476,"Species","Sarsia princeps","(Haeckel, 1879)",117487,1,1,"Cnidaria","Anthoathecata","Corynidae","Sarsia","Hydrozoa","Sarsia princeps",NA,NA,NA,NA,"Chukchi Sea"
"870",666480,666480,666476,"Species","Sarsia tubulosa","(M. Sars, 1835)",117491,2,1,"Cnidaria","Anthoathecata","Corynidae","Sarsia","Hydrozoa","Sarsia tubulosa",NA,NA,NA,NA,"Chukchi Sea"
"871",669077,669077,759482,"Species","Solariella obscura","(Couthouy, 1838)",141840,4,3,"Mollusca",NA,"Solariellidae","Solariella","Gastropoda","Solariella obscura",NA,NA,NA,NA,"Chukchi Sea"
"872",669087,669087,759482,"Species","Solariella varicosa","(Mighels & Adams, 1842)",141846,6,2,"Mollusca",NA,"Solariellidae","Solariella","Gastropoda","Solariella varicosa",NA,NA,NA,NA,"Chukchi Sea"
"873",669110,669110,700564,"Species","Solaster endeca","(Linnaeus, 1771)",124160,1,1,"Echinodermata","Valvatida","Solasteridae","Solaster","Asteroidea","Solaster endeca",NA,NA,NA,NA,"Chukchi Sea"
"874",669262,669262,759571,"Species","Somateria spectabilis","(Linnaeus, 1758)",137075,66,2,"Chordata","Anseriformes","Anatidae","Somateria","Aves","Somateria spectabilis",NA,TRUE,"LC",NA,"Chukchi Sea"
"875",669431,511731,669429,"Species","Sphaerodoropsis minuta","(Webster & Benedict, 1887)",131096,1,1,"Annelida","Phyllodocida","Sphaerodoridae","Sphaerodoropsis","Polychaeta","Sphaerodoropsis minuta",NA,NA,NA,NA,"Chukchi Sea"
"876",669681,669681,669673,"Species","Spinocalanus elongatus","Brodsky, 1950",254613,4,1,"Arthropoda","Calanoida","Spinocalanidae","Spinocalanus",NA,"Spinocalanus elongatus",NA,NA,NA,NA,"Chukchi Sea"
"877",669813,669813,1046193,"Genus","Spirontocaris","Spence Bate, 1888",106994,1,1,"Arthropoda","Decapoda","Thoridae","Spirontocaris","Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"878",669814,669814,669813,"Species","Spirontocaris arcuata","Rathbun, 1902",254485,4,1,"Arthropoda","Decapoda","Thoridae","Spirontocaris","Malacostraca","Spirontocaris arcuata",NA,NA,NA,NA,"Chukchi Sea"
"879",670338,670338,767477,"Species","Stegocephalus inflatus","Krøyer, 1842",103105,34,2,"Arthropoda","Amphipoda","Stegocephalidae","Stegocephalus","Malacostraca","Stegocephalus inflatus",NA,NA,NA,NA,"Chukchi Sea"
"880",670700,670700,760130,"Species","Stercorarius longicaudus","Vieillot, 1819",137171,3,1,"Chordata","Charadriiformes","Stercorariidae","Stercorarius","Aves","Stercorarius longicaudus",NA,TRUE,"LC",NA,"Chukchi Sea"
"881",670762,670762,670746,"Species","Sterna paradisaea","Pontoppidan, 1763",137165,1,1,"Chordata","Charadriiformes","Sternidae","Sterna","Aves","Sterna paradisaea",NA,TRUE,"LC",NA,"Chukchi Sea"
"882",671008,671008,700754,"Species","Stomphia coccinea","(Müller, 1776)",100854,26,3,"Cnidaria","Actiniaria","Actinostolidae","Stomphia","Anthozoa","Stomphia coccinea",NA,NA,NA,NA,"Chukchi Sea"
"883",671672,671672,515369,"Genus","Sycon","Risso, 1827",131723,3,1,"Porifera","Leucosolenida","Sycettidae","Sycon","Calcarea",NA,NA,NA,NA,NA,"Chukchi Sea"
"884",671875,671875,515770,"Species","Sympleustes uncigera","Gurjanova",NA,3,1,"Arthropoda","Amphipoda","Pleustidae","Sympleustes","Malacostraca","Sympleustes uncigera",NA,NA,NA,NA,"Chukchi Sea"
"885",672267,672267,672266,"Species","Synthliboramphus antiquus","(Gmelin, 1789)",344120,3,1,"Chordata","Charadriiformes","Alcidae","Synthliboramphus","Aves","Synthliboramphus antiquus",NA,TRUE,"LC",NA,"Chukchi Sea"
"886",672352,672352,516549,"Species","Tachyrhynchus erosus","(Couthouy, 1838)",196391,9,1,"Mollusca","Caenogastropoda incertae sedis","Turritellidae","Tachyrhynchus","Gastropoda","Tachyrhynchus erosus",NA,NA,NA,NA,"Chukchi Sea"
"887",673793,673793,742089,"Genus","Tharyx","Webster & Benedict, 1887",129249,8,1,"Annelida","Terebellida","Cirratulidae","Tharyx","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"888",673911,673911,761337,"Species","Theragra chalcogramma","(Pallas, 1814)",254539,36,4,"Chordata","Gadiformes","Gadidae","Theragra","Actinopteri","Theragra chalcogramma",NA,NA,NA,NA,"Chukchi Sea"
"889",674192,674192,519520,"Species","Thyasira gouldi","(Philippi, 1845)",141663,24,1,"Mollusca","Lucinoida","Thyasiridae","Thyasira","Bivalvia","Thyasira gouldi",NA,NA,NA,NA,"Chukchi Sea"
"890",674209,674209,771393,"Species","Thymallus arcticus","(Pallas, 1776)",254571,1,1,"Chordata","Salmoniformes","Salmonidae","Thymallus","Actinopteri","Thymallus arcticus",NA,TRUE,"LC",NA,"Chukchi Sea"
"891",674272,674272,519696,"Species","Thysanoessa longipes","Brandt, 1851",237873,14,5,"Arthropoda","Euphausiacea","Euphausiidae","Thysanoessa","Malacostraca","Thysanoessa longipes",NA,NA,NA,NA,"Chukchi Sea"
"892",674277,674277,519696,"Species","Thysanoessa raschii","(M. Sars, 1864)",110711,82,9,"Arthropoda","Euphausiacea","Euphausiidae","Thysanoessa","Malacostraca","Thysanoessa raschii",NA,NA,NA,NA,"Chukchi Sea"
"893",674393,674393,519941,"Species","Tintinnopsis beroidea","Stein, 1867",163782,7,1,"Ciliophora","Choreotrichida","Codonellidae","Tintinnopsis","Oligotrichea","Tintinnopsis beroidea",NA,NA,NA,NA,"Chukchi Sea"
"894",674410,674410,519941,"Species","Tintinnopsis nucula","(Fol, 1884)",232077,1,1,"Ciliophora","Choreotrichida","Codonellidae","Tintinnopsis","Oligotrichea","Tintinnopsis nucula",NA,NA,NA,NA,"Chukchi Sea"
"895",674482,674482,817501,"Species","Tochuina tetraquetra","(Pallas, 1788)",248351,4,1,"Mollusca","Nudibranchia","Tritoniidae","Tochuina","Gastropoda","Tochuina tetraquetra",NA,NA,NA,NA,"Chukchi Sea"
"896",674944,674944,520803,"Species","Travisia pupa","Moore, 1906",254764,1,1,"Annelida",NA,NA,"Travisia","Polychaeta","Travisia pupa",NA,NA,NA,NA,"Chukchi Sea"
"897",675055,675055,521051,"Species","Trichocerca marina","(Daday, 1890)",135069,3,1,"Rotifera","Ploima","Trichocercidae","Trichocerca","Eurotatoria","Trichocerca marina",NA,NA,NA,NA,"Chukchi Sea"
"898",675206,675206,744157,"Genus","Tricoma","Cobb, 1894",2379,1,1,"Nematoda","Desmoscolecida","Desmoscolecidae","Tricoma","Chromadorea",NA,NA,NA,NA,NA,"Chukchi Sea"
"899",675324,675324,743064,"Genus","Triglops","Reinhardt, 1830",126154,1,1,"Chordata","Scorpaeniformes","Cottidae","Triglops","Actinopteri",NA,NA,NA,NA,NA,"Chukchi Sea"
"900",676168,676168,741923,"Subphylum","Tunicata","Lamarck, 1816",146420,41,4,"Chordata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"901",676953,676953,523957,"Species","Uria aalge","(Pontoppidan, 1763)",137133,40,2,"Chordata","Charadriiformes","Alcidae","Uria","Aves","Uria aalge",NA,TRUE,"LC",NA,"Chukchi Sea"
"902",677369,677369,1047071,"Genus","Velutina","Fleming, 1820",138631,1,1,"Mollusca","Littorinimorpha","Velutinidae","Velutina","Gastropoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"903",678137,678137,525620,"Species","Westwoodilla caecula","(Bate, 1857)",102932,9,2,"Arthropoda","Amphipoda","Oedicerotidae","Westwoodilla","Malacostraca","Westwoodilla caecula",NA,NA,NA,NA,"Chukchi Sea"
"904",679204,679204,697584,"Species","Gammaropsis melanops","G.O. Sars, 1883",102365,2,1,"Arthropoda","Amphipoda","Photidae","Gammaropsis","Malacostraca","Gammaropsis melanops",NA,NA,NA,NA,"Chukchi Sea"
"905",679256,679256,451474,"Species","Haploops laevis","Hoek, 1882",101950,12,2,"Arthropoda","Amphipoda","Ampeliscidae","Haploops","Malacostraca","Haploops laevis",NA,NA,NA,NA,"Chukchi Sea"
"906",679290,679290,454257,"Species","Hippomedon propinquus","Sars, 1890",102579,1,1,"Arthropoda","Amphipoda","Lysianassidae","Hippomedon","Malacostraca","Hippomedon propinquus",NA,NA,NA,NA,"Chukchi Sea"
"907",679389,679389,467294,"Species","Maera loveni","(Bruzelius, 1859)",102820,1,1,"Arthropoda","Amphipoda","Maeridae","Maera","Malacostraca","Maera loveni",NA,NA,NA,NA,"Chukchi Sea"
"908",679613,679613,767470,"Species","Priscillina armata","(Boeck, 1861)",103080,8,2,"Arthropoda","Amphipoda","Priscillinidae","Priscillina","Malacostraca","Priscillina armata",NA,NA,NA,NA,"Chukchi Sea"
"909",679699,679699,1030698,"Infraclass","Teleostei",NA,293496,65,1,"Chordata",NA,NA,NA,"Actinopteri",NA,NA,NA,NA,NA,"Chukchi Sea"
"910",679713,679713,674471,"Species","Tmetonyx cicada","(Fabricius, 1780)",102736,1,1,"Arthropoda","Amphipoda","Uristidae","Tmetonyx","Malacostraca","Tmetonyx cicada",NA,NA,NA,NA,"Chukchi Sea"
"911",679983,679983,398461,"Genus","Aegina","Eschscholtz, 1829",116994,1,1,"Cnidaria","Narcomedusae","Aeginidae","Aegina","Hydrozoa",NA,NA,NA,NA,NA,"Chukchi Sea"
"912",680182,680182,400606,"Species","Amicula vestita","(Broderip & G. B. Sowerby I, 1829)",159928,2,1,"Mollusca","Chitonida","Mopaliidae","Amicula","Polyplacophora","Amicula vestita",NA,NA,NA,NA,"Chukchi Sea"
"913",682250,1017418,430528,"Species","Cylindrotheca closterium","(Ehrenberg) Reimann & J.C.Lewin, 1964",149004,48,2,"Ochrophyta","Bacillariales","Bacillariaceae","Cylindrotheca","Bacillariophyceae","Cylindrotheca closterium",NA,NA,NA,NA,"Chukchi Sea"
"914",685974,685974,481619,"Genus","Ophiopholis","Müller & Troschel, 1842",123622,7,1,"Echinodermata","Ophiurida","Ophiactidae","Ophiopholis","Ophiuroidea",NA,NA,NA,NA,NA,"Chukchi Sea"
"915",686984,686984,498196,"Species","Prorocentrum balticum","(Lohmann) Loeblich, 1970",110293,8,1,"Myzozoa","Prorocentrales","Prorocentraceae","Prorocentrum","Dinophyceae","Prorocentrum balticum",NA,NA,NA,NA,"Chukchi Sea"
"916",688021,688021,513728,"Species","Stephanopyxis nipponica","Gran & Yendo",549219,3,1,"Ochrophyta","Melosirales","Stephanopyxidaceae","Stephanopyxis","Bacillariophyceae","Stephanopyxis nipponica",NA,NA,NA,NA,"Chukchi Sea"
"917",688945,688945,526343,"Genus","Yoldiella","A. E. Verrill & Bush, 1897",138673,1,1,"Mollusca","Nuculanoida","Yoldiidae","Yoldiella","Bivalvia",NA,NA,NA,NA,NA,"Chukchi Sea"
"918",695263,695263,737118,"Genus","Acartia","Dana, 1846",104108,108,6,"Arthropoda","Calanoida","Acartiidae","Acartia",NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"919",695453,695453,767176,"Genus","Amoeba","Ehrenberg, 1830",120533,1,1,"Amoebozoa","Euamoebida","Amoebidae","Amoeba","Tubulinea",NA,NA,NA,NA,NA,"Chukchi Sea"
"920",695763,695763,766218,"Class","Asteroidea","de Blainville, 1830",123080,40,3,"Echinodermata",NA,NA,NA,"Asteroidea",NA,NA,NA,NA,NA,"Chukchi Sea"
"921",696079,696079,778916,"Family","Buccinidae","Rafinesque, 1815",149,2,2,"Mollusca","Neogastropoda","Buccinidae",NA,"Gastropoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"922",696268,696268,767747,"Infraorder","Caridea","Dana, 1852",106674,28,2,"Arthropoda","Decapoda",NA,NA,"Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"923",696277,696277,781302,"Genus","Carteria","Diesing, 1866",367250,1,1,"Chlorophyta","Volvocales","Chlamydomonadaceae","Carteria","Chlorophyceae",NA,NA,NA,NA,NA,"Chukchi Sea"
"924",696387,696387,778804,"Infraorder","Cetacea","Brisson, 1762",2688,215,5,"Chordata","Cetartiodactyla",NA,NA,"Mammalia",NA,NA,NA,NA,NA,"Chukchi Sea"
"925",696523,696523,1014386,"Genus","Chrysochromulina","Lackey, 1939",115090,23,1,"Haptophyta","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Prymnesiophyceae",NA,TRUE,NA,NA,NA,"Chukchi Sea"
"926",696655,696655,696079,"Genus","Colus","Röding, 1798",137704,1,1,"Mollusca","Neogastropoda","Buccinidae","Colus","Gastropoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"927",696857,696857,743973,"Family","Cucumariidae","Ludwig, 1894",123187,1,1,"Echinodermata","Dendrochirotida","Cucumariidae",NA,"Holothuroidea",NA,NA,NA,NA,NA,"Chukchi Sea"
"928",697066,697066,849913,"Class","Dictyochophyceae","P.C. Silva, 1980",146232,5,1,"Ochrophyta",NA,NA,NA,"Dictyochophyceae",NA,NA,NA,NA,NA,"Chukchi Sea"
