"","id","valid_id","parent_id","rank_name","tname","tauthor","records","datasets","phylum","family","genus","species","class","order","worms_id","redlist","status","gisd","hab","ecoregion"
"7783",697200,697200,437008,"Species","Echeneis naucrates","Linnaeus, 1758",66,20,"Chordata","Echeneidae","Echeneis","Echeneis naucrates","Actinopteri","Perciformes",126848,NA,NA,NA,NA,"Floridian"
"7784",697203,697203,437008,"Species","Echeneis neucratoides","Zuiew, 1789",7,3,"Chordata","Echeneidae","Echeneis","Echeneis neucratoides","Actinopteri","Perciformes",159678,NA,NA,NA,NA,"Floridian"
"7785",697207,697207,437058,"Genus","Echinaster","Müller & Troschel, 1840",86,4,"Echinodermata","Echinasteridae","Echinaster",NA,"Asteroidea","Spinulosida",123275,NA,NA,NA,NA,"Floridian"
"7786",697208,697208,768886,"Species","Echinaster (Echinaster) modestus","Perrier, 1881",15,2,"Echinodermata","Echinasteridae","Echinaster","Echinaster (Echinaster) modestus","Asteroidea","Spinulosida",178740,NA,NA,NA,NA,"Floridian"
"7787",697209,697209,770486,"Species","Echinaster (Othilia) brasiliensis","Müller & Troschel, 1842",10,1,"Echinodermata","Echinasteridae","Echinaster","Echinaster (Othilia) brasiliensis","Asteroidea","Spinulosida",178747,NA,NA,NA,NA,"Floridian"
"7788",697211,697211,770486,"Species","Echinaster (Othilia) serpentarius","Müller & Troschel, 1842",2,1,"Echinodermata","Echinasteridae","Echinaster","Echinaster (Othilia) serpentarius","Asteroidea","Spinulosida",178753,NA,NA,NA,NA,"Floridian"
"7789",697212,697212,770486,"Species","Echinaster (Othilia) spinulosus","Verrill, 1869",38,2,"Echinodermata","Echinasteridae","Echinaster","Echinaster (Othilia) spinulosus","Asteroidea","Spinulosida",178754,NA,NA,NA,NA,"Floridian"
"7790",697215,697215,437115,"Species","Echinocyamus grandiporus","Mortensen, 1907",39,2,"Echinodermata","Echinocyamidae","Echinocyamus","Echinocyamus grandiporus","Echinoidea","Clypeasteroida",124270,NA,NA,NA,NA,"Floridian"
"7791",697220,697220,697219,"Species","Echinometra lucunter","(Linnaeus, 1758)",18,1,"Echinodermata","Echinometridae","Echinometra","Echinometra lucunter","Echinoidea","Camarodonta",213380,NA,NA,NA,NA,"Floridian"
"7792",697222,697222,697219,"Species","Echinometra viridis","A. Agassiz, 1863",7,2,"Echinodermata","Echinometridae","Echinometra","Echinometra viridis","Echinoidea","Camarodonta",422493,NA,NA,NA,NA,"Floridian"
"7793",697223,697223,773188,"Species","Echinoneus cyclostomus","Leske, 1778",4,4,"Echinodermata","Echinoneidae","Echinoneus","Echinoneus cyclostomus","Echinoidea","Echinoneoida",212461,NA,NA,NA,NA,"Floridian"
"7794",697225,697225,744963,"Species","Echiophis intertinctus","(Richardson, 1848)",6,3,"Chordata","Ophichthidae","Echiophis","Echiophis intertinctus","Actinopteri","Anguilliformes",158609,TRUE,"LC",NA,NA,"Floridian"
"7795",697242,697242,745034,"Species","Elacatinus saucrus","(Robins, 1960)",9,3,"Chordata","Gobiidae","Elacatinus","Elacatinus saucrus","Actinopteri","Perciformes",280623,NA,NA,NA,NA,"Floridian"
"7796",697247,697247,438023,"Species","Eleotris amblyopsis","(Cope, 1871)",3,1,"Chordata","Eleotridae","Eleotris","Eleotris amblyopsis","Actinopteri","Perciformes",277793,TRUE,"LC",NA,NA,"Floridian"
"7797",697252,697252,745084,"Species","Ellisella barbadensis","(Duchassaing & Michelotti, 1864)",33,4,"Cnidaria","Ellisellidae","Ellisella","Ellisella barbadensis","Anthozoa","Alcyonacea",520719,NA,NA,NA,NA,"Floridian"
"7798",697253,697253,745084,"Species","Ellisella elongata","(Pallas, 1766)",15,4,"Cnidaria","Ellisellidae","Ellisella","Ellisella elongata","Anthozoa","Alcyonacea",520722,NA,NA,NA,NA,"Floridian"
"7799",697259,697259,801902,"Genus","Elysia","Risso, 1818",6,2,"Mollusca","Plakobranchidae","Elysia",NA,"Gastropoda","Sacoglossa",137928,NA,NA,NA,NA,"Floridian"
"7800",697262,697262,697259,"Species","Elysia ornata","(Swainson, 1840)",1,1,"Mollusca","Plakobranchidae","Elysia","Elysia ornata","Gastropoda","Sacoglossa",139682,NA,NA,NA,NA,"Floridian"
"7801",697263,697263,623438,"Species","Emarginula phrixodes","Dall, 1927",6,1,"Mollusca","Fissurellidae","Emarginula","Emarginula phrixodes","Gastropoda",NA,419352,NA,NA,NA,NA,"Floridian"
"7802",697265,697265,623438,"Species","Emarginula tuberculosa","Libassi, 1859",7,4,"Mollusca","Fissurellidae","Emarginula","Emarginula tuberculosa","Gastropoda",NA,139969,NA,NA,NA,NA,"Floridian"
"7803",697283,697283,745193,"Species","Engina turbinella","(Kiener, 1836)",5,2,"Mollusca","Buccinidae","Engina","Engina turbinella","Gastropoda","Neogastropoda",234108,NA,NA,NA,NA,"Floridian"
"7804",697285,697285,438619,"Species","Engraulis eurystole","(Swain & Meek, 1884)",10,3,"Chordata","Engraulidae","Engraulis","Engraulis eurystole","Actinopteri","Clupeiformes",158702,NA,NA,NA,NA,"Floridian"
"7805",697288,697288,769604,"Species","Enneagonum hyalinum","Quoy & Gaimard, 1827",4,1,"Cnidaria","Abylidae","Enneagonum","Enneagonum hyalinum","Hydrozoa","Siphonophorae",135407,NA,NA,NA,NA,"Floridian"
"7806",697300,697300,439091,"Species","Entomacrodus nigricans","Gill, 1859",2,2,"Chordata","Blenniidae","Entomacrodus","Entomacrodus nigricans","Actinopteri","Perciformes",277249,TRUE,"LC",NA,NA,"Floridian"
"7807",697318,697318,439446,"Species","Epinephelus drummondhayi","Goode & Bean, 1878",3,1,"Chordata","Serranidae","Epinephelus","Epinephelus drummondhayi","Actinopteri","Perciformes",273848,TRUE,"CR",NA,NA,"Floridian"
"7808",697320,697320,439446,"Species","Epinephelus guttatus","(Linnaeus, 1758)",61,11,"Chordata","Serranidae","Epinephelus","Epinephelus guttatus","Actinopteri","Perciformes",159352,TRUE,"LC",NA,NA,"Floridian"
"7809",697322,697322,439446,"Species","Epinephelus itajara","(Lichtenstein, 1822)",121,9,"Chordata","Serranidae","Epinephelus","Epinephelus itajara","Actinopteri","Perciformes",159353,TRUE,"CR",NA,NA,"Floridian"
"7810",697330,697330,439446,"Species","Epinephelus striatus","(Bloch, 1792)",39,18,"Chordata","Serranidae","Epinephelus","Epinephelus striatus","Actinopteri","Perciformes",159222,TRUE,"EN",NA,NA,"Floridian"
"7811",697331,697331,779826,"Species","Episcynia inornata","(d'Orbigny, 1842)",8,3,"Mollusca","Tornidae","Episcynia","Episcynia inornata","Gastropoda","Littorinimorpha",419661,NA,NA,NA,NA,"Floridian"
"7812",697334,697334,745382,"Genus","Epitonium","Röding, 1798",43,4,"Mollusca","Epitoniidae","Epitonium",NA,"Gastropoda","Caenogastropoda incertae sedis",137943,NA,NA,NA,NA,"Floridian"
"7813",697336,697336,697334,"Species","Epitonium candeanum","(d'Orbigny, 1842)",13,3,"Mollusca","Epitoniidae","Epitonium","Epitonium candeanum","Gastropoda","Caenogastropoda incertae sedis",419806,NA,NA,NA,NA,"Floridian"
"7814",697355,697355,697354,"Species","Erato maugeriae","(Gray, 1832)",14,2,"Mollusca","Triviidae","Erato","Erato maugeriae","Gastropoda","Littorinimorpha",NA,NA,NA,NA,NA,"Floridian"
"7815",697359,697359,439967,"Species","Erenna richardi","Bedot, 1904",1,1,"Cnidaria","Erennidae","Erenna","Erenna richardi","Hydrozoa","Siphonophorae",135487,NA,NA,NA,NA,"Floridian"
"7816",697363,697363,700476,"Genus","Ervilia","Turton, 1822",5,3,"Mollusca","Semelidae","Ervilia",NA,"Bivalvia","Cardiida",138475,NA,NA,NA,NA,"Floridian"
"7817",697370,697370,440668,"Species","Etmopterus schultzi","Bigelow, Schroeder & Springer, 1953",7,4,"Chordata","Etmopteridae","Etmopterus","Etmopterus schultzi","Elasmobranchii","Squaliformes",271642,TRUE,"LC",NA,NA,"Floridian"
"7818",697372,697372,754659,"Genus","Etropus","Jordan & Gilbert, 1882",6,3,"Chordata","Paralichthyidae","Etropus",NA,"Actinopteri","Pleuronectiformes",158797,NA,NA,NA,NA,"Floridian"
"7819",697389,697389,625137,"Species","Euchaeta media","Giesbrecht, 1888",2,1,"Arthropoda","Euchaetidae","Euchaeta","Euchaeta media",NA,"Calanoida",104553,NA,NA,NA,NA,"Floridian"
"7820",697391,697391,440947,"Species","Euchaetomera tenuis","G.O. Sars, 1883",1,1,"Arthropoda","Mysidae","Euchaetomera","Euchaetomera tenuis","Malacostraca","Mysida",120011,NA,NA,NA,NA,"Floridian"
"7821",697393,697393,778903,"Genus","Euchelus","Philippi, 1847",2,1,"Mollusca","Chilodontidae","Euchelus",NA,"Gastropoda",NA,204535,NA,NA,NA,NA,"Floridian"
"7822",697394,697394,398634,"Genus","Euchirella","Giesbrecht, 1888",1,1,"Arthropoda","Aetideidae","Euchirella",NA,NA,"Calanoida",104120,NA,NA,NA,NA,"Floridian"
"7823",697400,697400,441080,"Species","Eucidaris tribuloides","(Lamarck, 1816)",119,3,"Echinodermata","Cidaridae","Eucidaris","Eucidaris tribuloides","Echinoidea","Cidaroida",396741,NA,NA,NA,NA,"Floridian"
"7824",697401,697401,746755,"Genus","Eucinostomus","Baird & Girard, 1855",198,3,"Chordata","Gerreidae","Eucinostomus",NA,"Actinopteri","Perciformes",159731,NA,NA,NA,NA,"Floridian"
"7825",697418,697418,697417,"Species","Eudolium bairdii","(Verrill & S. Smith [in Verrill], 1881)",1,1,"Mollusca","Tonnidae","Eudolium","Eudolium bairdii","Gastropoda","Littorinimorpha",141686,NA,NA,NA,NA,"Floridian"
"7826",697420,697420,698275,"Genus","Eudorella","Norman, 1867",2,1,"Arthropoda","Leuconidae","Eudorella",NA,"Malacostraca","Cumacea",110412,NA,NA,NA,NA,"Floridian"
"7827",697436,697436,777196,"Species","Eunicea clavigera","Bayer, 1961",7,2,"Cnidaria","Plexauridae","Eunicea","Eunicea clavigera","Anthozoa","Alcyonacea",283238,NA,NA,NA,NA,"Floridian"
"7828",697440,697440,777196,"Species","Eunicea mammosa","Lamouroux, 1816",2,1,"Cnidaria","Plexauridae","Eunicea","Eunicea mammosa","Anthozoa","Alcyonacea",283254,NA,NA,NA,NA,"Floridian"
"7829",697443,697443,745818,"Family","Eunicidae","Berthold, 1827",779,5,"Annelida","Eunicidae",NA,NA,"Polychaeta","Eunicida",966,NA,NA,NA,NA,"Floridian"
"7830",697444,697444,442026,"Genus","Euphausia","Dana, 1850",1,1,"Arthropoda","Euphausiidae","Euphausia",NA,"Malacostraca","Euphausiacea",110673,NA,NA,NA,NA,"Floridian"
"7831",697445,697445,697444,"Species","Euphausia americana","Hansen, 1911",7,2,"Arthropoda","Euphausiidae","Euphausia","Euphausia americana","Malacostraca","Euphausiacea",110682,NA,NA,NA,NA,"Floridian"
"7832",697457,697457,745979,"Species","Eusmilia fastigiata","(Pallas, 1766)",18,3,"Cnidaria","Meandrinidae","Eusmilia","Eusmilia fastigiata","Anthozoa","Scleractinia",289939,TRUE,"LC",NA,NA,"Floridian"
"7833",697470,697470,443017,"Species","Exhippolysmata oplophoroides","(Holthuis, 1948)",2,1,"Arthropoda","Lysmatidae","Exhippolysmata","Exhippolysmata oplophoroides","Malacostraca","Decapoda",421776,NA,NA,NA,NA,"Floridian"
"7834",697489,697489,443442,"Species","Favartia alveata","(Kiener, 1842)",3,1,"Mollusca","Muricidae","Favartia","Favartia alveata","Gastropoda","Neogastropoda",723551,NA,NA,NA,NA,"Floridian"
"7835",697493,697493,1014489,"Species","Favia fragum","(Esper, 1795)",8,4,"Cnidaria","Mussidae","Favia","Favia fragum","Anthozoa","Scleractinia",207432,TRUE,"LC",NA,NA,"Floridian"
"7836",697501,697501,443904,"Species","Fissurella angusta","(Gmelin, 1791)",1,1,"Mollusca","Fissurellidae","Fissurella","Fissurella angusta","Gastropoda",NA,419354,NA,NA,NA,NA,"Floridian"
"7837",697555,697555,627885,"Species","Gadella imberbis","(Vaillant, 1888)",2,1,"Chordata","Moridae","Gadella","Gadella imberbis","Actinopteri","Gadiformes",158964,NA,NA,NA,NA,"Floridian"
"7838",697563,697563,445111,"Species","Gaetanus miles","Giesbrecht, 1888",4,2,"Arthropoda","Aetideidae","Gaetanus","Gaetanus miles",NA,"Calanoida",104311,NA,NA,NA,NA,"Floridian"
"7839",697584,697584,491643,"Genus","Gammaropsis","Lilljeborg, 1855",330,4,"Arthropoda","Photidae","Gammaropsis",NA,"Malacostraca","Amphipoda",101558,NA,NA,NA,NA,"Floridian"
"7840",697585,697585,746608,"Species","Gardineria minor","Wells, 1973",1,1,"Cnidaria","Gardineriidae","Gardineria","Gardineria minor","Anthozoa","Scleractinia",287444,NA,NA,NA,NA,"Floridian"
"7841",697593,697593,752044,"Class","Gastropoda","Cuvier, 1795",1972,8,"Mollusca",NA,NA,NA,"Gastropoda",NA,101,NA,NA,NA,NA,"Floridian"
"7842",697606,697606,746722,"Species","Gemmula periscelida","(Dall, 1889)",4,2,"Mollusca","Turridae","Gemmula","Gemmula periscelida","Gastropoda","Neogastropoda",420395,NA,NA,NA,NA,"Floridian"
"7843",697609,697609,768832,"Species","Genocidaris maculata","A. Agassiz, 1869",212,5,"Echinodermata","Trigonocidaridae","Genocidaris","Genocidaris maculata","Echinoidea","Camarodonta",124423,NA,NA,NA,NA,"Floridian"
"7844",697610,697610,628699,"Species","Geodia gibberosa","Lamarck, 1815",40,2,"Porifera","Geodiidae","Geodia","Geodia gibberosa","Demospongiae","Tetractinellida",170126,NA,NA,NA,NA,"Floridian"
"7845",697626,697626,767642,"Species","Ginglymostoma cirratum","(Bonnaterre, 1788)",94,18,"Chordata","Ginglymostomatidae","Ginglymostoma","Ginglymostoma cirratum","Elasmobranchii","Orectolobiformes",105846,TRUE,"DD",NA,NA,"Floridian"
"7846",697628,697628,599818,"Genus","Gitana","Boeck, 1871",19,3,"Arthropoda","Amphilochidae","Gitana",NA,"Malacostraca","Amphipoda",101452,NA,NA,NA,NA,"Floridian"
"7847",697630,697630,746821,"Species","Glaucus atlanticus","Forster, 1777",1,1,"Mollusca","Glaucidae","Glaucus","Glaucus atlanticus","Gastropoda","Nudibranchia",140022,NA,NA,NA,NA,"Floridian"
"7848",697650,697650,746936,"Species","Glycymeris undata","(Linnaeus, 1758)",4,2,"Mollusca","Glycymerididae","Glycymeris","Glycymeris undata","Bivalvia","Arcoida",420730,NA,NA,NA,NA,"Floridian"
"7849",697654,697654,746966,"Species","Glyphostoma epicasta","Bartsch, 1934",1,1,"Mollusca","Clathurellidae","Glyphostoma","Glyphostoma epicasta","Gastropoda","Neogastropoda",420250,NA,NA,NA,NA,"Floridian"
"7850",697655,697655,746966,"Species","Glyphostoma gabbii","(Dall, 1889)",7,2,"Mollusca","Clathurellidae","Glyphostoma","Glyphostoma gabbii","Gastropoda","Neogastropoda",420251,NA,NA,NA,NA,"Floridian"
"7851",697662,697662,447428,"Genus","Gnathia","Leach, 1814",80,4,"Arthropoda","Gnathiidae","Gnathia",NA,"Malacostraca","Isopoda",118437,NA,NA,NA,NA,"Floridian"
"7852",697663,697663,697662,"Species","Gnathia puertoricensis","Menzies & Glynn, 1968",8,2,"Arthropoda","Gnathiidae","Gnathia","Gnathia puertoricensis","Malacostraca","Isopoda",257208,NA,NA,NA,NA,"Floridian"
"7853",697677,697677,775721,"Genus","Gobionellus","Girard, 1858",2,1,"Chordata","Gobiidae","Gobionellus",NA,"Actinopteri","Perciformes",159751,NA,NA,NA,NA,"Floridian"
"7854",697682,697682,447721,"Species","Gobiosoma ginsburgi","Hildebrand & Schroeder, 1928",2,1,"Chordata","Gobiidae","Gobiosoma","Gobiosoma ginsburgi","Actinopteri","Perciformes",159771,TRUE,"LC",NA,NA,"Floridian"
"7855",697691,697691,767758,"Family","Goneplacidae","MacLeay, 1838",75,4,"Arthropoda","Goneplacidae",NA,NA,"Malacostraca","Decapoda",106757,NA,NA,NA,NA,"Floridian"
"7856",697692,697692,697691,"Genus","Goneplax","Leach, 1814",1,1,"Arthropoda","Goneplacidae","Goneplax",NA,"Malacostraca","Decapoda",106888,NA,NA,NA,NA,"Floridian"
"7857",697700,697700,747139,"Species","Gorgonia flabellum","Linnaeus, 1758",3,1,"Cnidaria","Gorgoniidae","Gorgonia","Gorgonia flabellum","Anthozoa","Alcyonacea",290029,NA,NA,NA,NA,"Floridian"
"7858",697701,697701,747139,"Species","Gorgonia ventalina","Linnaeus, 1758",1,1,"Cnidaria","Gorgoniidae","Gorgonia","Gorgonia ventalina","Anthozoa","Alcyonacea",290045,NA,NA,NA,NA,"Floridian"
"7859",697707,697707,448500,"Species","Gouldia insularis","(Dall & Simpson, 1901)",1,1,"Mollusca","Veneridae","Gouldia","Gouldia insularis","Bivalvia","Veneroida",420940,NA,NA,NA,NA,"Floridian"
"7860",697709,697709,448519,"Species","Gracilaria blodgettii","Harvey, 1853",2,1,"Rhodophyta","Gracilariaceae","Gracilaria","Gracilaria blodgettii","Florideophyceae","Gracilariales",211566,NA,NA,NA,NA,"Floridian"
"7861",697715,697715,448859,"Species","Granulina ovuliformis","(d'Orbigny, 1842)",158,4,"Mollusca","Marginellidae","Granulina","Granulina ovuliformis","Gastropoda","Neogastropoda",532891,NA,NA,NA,NA,"Floridian"
"7862",697727,697727,769572,"Species","Guynia annulata","Duncan, 1872",4,1,"Cnidaria","Guyniidae","Guynia","Guynia annulata","Anthozoa","Scleractinia",135206,NA,NA,NA,NA,"Floridian"
"7863",697729,697729,449209,"Species","Gymnachirus melas","Nichols, 1916",28,5,"Chordata","Achiridae","Gymnachirus","Gymnachirus melas","Actinopteri","Pleuronectiformes",159269,NA,NA,NA,NA,"Floridian"
"7864",697745,697745,747330,"Species","Gymnothorax moringa","(Cuvier, 1829)",69,16,"Chordata","Muraenidae","Gymnothorax","Gymnothorax moringa","Actinopteri","Anguilliformes",158584,TRUE,"LC",NA,NA,"Floridian"
"7865",697756,697756,1011607,"Genus","Haemulon","Cuvier, 1829",940,18,"Chordata","Haemulidae","Haemulon",NA,"Actinopteri","Perciformes",158806,NA,NA,NA,NA,"Floridian"
"7866",697757,697757,697756,"Species","Haemulon album","Cuvier, 1830",189,15,"Chordata","Haemulidae","Haemulon","Haemulon album","Actinopteri","Perciformes",275721,NA,NA,NA,NA,"Floridian"
"7867",697758,697758,697756,"Species","Haemulon aurolineatum","Cuvier, 1830",2662,23,"Chordata","Haemulidae","Haemulon","Haemulon aurolineatum","Actinopteri","Perciformes",158807,NA,NA,NA,NA,"Floridian"
"7868",697760,697760,697756,"Species","Haemulon bonariense","Cuvier, 1830",11,2,"Chordata","Haemulidae","Haemulon","Haemulon bonariense","Actinopteri","Perciformes",275722,NA,NA,NA,NA,"Floridian"
"7869",697762,697762,697756,"Species","Haemulon carbonarium","Poey, 1860",272,19,"Chordata","Haemulidae","Haemulon","Haemulon carbonarium","Actinopteri","Perciformes",275724,NA,NA,NA,NA,"Floridian"
"7870",697763,697763,697756,"Species","Haemulon chrysargyreum","Günther, 1859",179,18,"Chordata","Haemulidae","Haemulon","Haemulon chrysargyreum","Actinopteri","Perciformes",275725,NA,NA,NA,NA,"Floridian"
"7871",697765,697765,697756,"Species","Haemulon flavolineatum","(Desmarest, 1823)",2210,27,"Chordata","Haemulidae","Haemulon","Haemulon flavolineatum","Actinopteri","Perciformes",275727,NA,NA,NA,NA,"Floridian"
"7872",697766,697766,697756,"Species","Haemulon macrostomum","Günther, 1859",249,20,"Chordata","Haemulidae","Haemulon","Haemulon macrostomum","Actinopteri","Perciformes",275728,NA,NA,NA,NA,"Floridian"
"7873",697768,697768,697756,"Species","Haemulon melanurum","(Linnaeus, 1758)",208,15,"Chordata","Haemulidae","Haemulon","Haemulon melanurum","Actinopteri","Perciformes",275730,NA,NA,NA,NA,"Floridian"
"7874",697769,697769,697756,"Species","Haemulon parra","(Desmarest, 1823)",219,18,"Chordata","Haemulidae","Haemulon","Haemulon parra","Actinopteri","Perciformes",275731,NA,NA,NA,NA,"Floridian"
"7875",697771,697771,697756,"Species","Haemulon plumierii","(Lacepède, 1801)",7371,25,"Chordata","Haemulidae","Haemulon","Haemulon plumierii","Actinopteri","Perciformes",158808,NA,NA,NA,NA,"Floridian"
"7876",697772,697772,697756,"Species","Haemulon sciurus","(Shaw, 1803)",1530,26,"Chordata","Haemulidae","Haemulon","Haemulon sciurus","Actinopteri","Perciformes",275733,NA,NA,NA,NA,"Floridian"
"7877",697799,697799,769380,"Genus","Haliclona","Grant, 1841",57,1,"Porifera","Chalinidae","Haliclona",NA,"Demospongiae","Haplosclerida",131834,NA,NA,NA,NA,"Floridian"
"7878",697801,697801,450585,"Species","Halicreas minimum","Fewkes, 1882",1,1,"Cnidaria","Halicreatidae","Halicreas","Halicreas minimum","Hydrozoa","Trachymedusae",117617,NA,NA,NA,NA,"Floridian"
"7879",697808,697808,450760,"Species","Haliotis pourtalesii","Dall, 1881",5,2,"Mollusca","Haliotidae","Haliotis","Haliotis pourtalesii","Gastropoda",NA,419376,NA,NA,NA,NA,"Floridian"
"7880",697816,697816,697815,"Species","Halistemma rubrum","(Vogt, 1852)",4,1,"Cnidaria","Agalmatidae","Halistemma","Halistemma rubrum","Hydrozoa","Siphonophorae",135490,NA,NA,NA,NA,"Floridian"
"7881",697822,697822,773993,"Species","Haloplegma duperreyi","Montagne, 1842",1,1,"Rhodophyta","Wrangeliaceae","Haloplegma","Haloplegma duperreyi","Florideophyceae","Ceramiales",214429,NA,NA,NA,NA,"Floridian"
"7882",697828,697828,451111,"Species","Halosaurus ovenii","Johnson, 1864",2,1,"Chordata","Halosauridae","Halosaurus","Halosaurus ovenii","Actinopteri","Notacanthiformes",126641,NA,NA,NA,NA,"Floridian"
"7883",697833,697833,747658,"Genus","Haminoea","Turton & Kingston [in Carrington], 1830",195,5,"Mollusca","Haminoeidae","Haminoea",NA,"Gastropoda","Cephalaspidea",138054,NA,NA,NA,NA,"Floridian"
"7884",697853,697853,697851,"Species","Hastula hastata","(Gmelin, 1791)",1,1,"Mollusca","Terebridae","Hastula","Hastula hastata","Gastropoda","Neogastropoda",420227,NA,NA,NA,NA,"Floridian"
"7885",697858,697858,747819,"Species","Heliacus bisulcatus","(d'Orbigny, 1842)",16,4,"Mollusca","Architectonicidae","Heliacus","Heliacus bisulcatus","Gastropoda","Heterobranchia incertae sedis",224351,NA,NA,NA,NA,"Floridian"
"7886",697861,697861,747868,"Species","Helioseris cucullata","(Ellis & Solander, 1786)",8,3,"Cnidaria","Agariciidae","Helioseris","Helioseris cucullata","Anthozoa","Scleractinia",290083,TRUE,"LC",NA,NA,"Floridian"
