"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","family","genus","species","class","order","redlist","status","hab","ecoregion"
"1439",675883,675883,701218,"Species","Trophon ohlini","Strebel, 1904",399054,1,1,"Mollusca","Muricidae","Trophon","Trophon ohlini","Gastropoda","Neogastropoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1440",675884,675884,701218,"Species","Trophon parodizi","Pastorino, 2005",389334,2,1,"Mollusca","Muricidae","Trophon","Trophon parodizi","Gastropoda","Neogastropoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1441",675888,675888,701218,"Species","Trophon pileus","Lamy",NA,1,1,"Mollusca","Muricidae","Trophon","Trophon pileus","Gastropoda","Neogastropoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1442",676028,676028,772544,"Genus","Tryphosella","Bonnier, 1893",101661,1,1,"Arthropoda","Lysianassidae","Tryphosella",NA,"Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1443",676034,676034,676028,"Species","Tryphosella castellata","(K.H. Barnard, 1932)",237675,3,2,"Arthropoda","Lysianassidae","Tryphosella","Tryphosella castellata","Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1444",676050,676050,676028,"Species","Tryphosella serrata","(Schellenberg, 1931)",237709,9,1,"Arthropoda","Lysianassidae","Tryphosella","Tryphosella serrata","Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1445",676056,676056,767455,"Species","Tryphosites chevreuxi","Stebbing, 1914",237697,23,2,"Arthropoda","Lysianassidae","Tryphosites","Tryphosites chevreuxi","Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1446",676477,676477,767107,"Family","Turritellidae","Lovén, 1847",127,3,1,"Mollusca","Turritellidae",NA,NA,"Gastropoda","Caenogastropoda incertae sedis",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1447",676574,676574,523262,"Species","Typhlodaphne payeni","(Rochebrune & Mabille, 1885)",435171,1,1,"Mollusca","Borsoniidae","Typhlodaphne","Typhlodaphne payeni","Gastropoda","Neogastropoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1448",676575,676575,523262,"Species","Typhlodaphne strebeli","Powell, 1951",435173,3,2,"Mollusca","Borsoniidae","Typhlodaphne","Typhlodaphne strebeli","Gastropoda","Neogastropoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1449",676609,676609,817454,"Species","Typhlotanoides rostralis","(Tzareva, 1982)",247698,4,1,"Arthropoda","Typhlotanaidae","Typhlotanoides","Typhlotanoides rostralis","Malacostraca","Tanaidacea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1450",676709,676709,774645,"Species","Ultimachelium schellenbergi","(Lowry, 1984)",237205,5,2,"Arthropoda","Pachynidae","Ultimachelium","Ultimachelium schellenbergi","Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1451",676968,676968,767456,"Species","Uristes subchelatus","(Schellenberg, 1931)",237420,6,2,"Arthropoda","Uristidae","Uristes","Uristes subchelatus","Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1452",677092,677092,677088,"Species","Urothoe falcata","Schellenberg, 1931",237341,5,1,"Arthropoda","Urothoidae","Urothoe","Urothoe falcata","Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1453",677414,677414,774622,"Species","Ventojassa georgiana","(Schellenberg, 1931)",237458,4,1,"Arthropoda","Ischyroceridae","Ventojassa","Ventojassa georgiana","Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1454",677806,677806,774628,"Species","Victorhensenoides arntzi","Rauschert, 1996",237389,1,1,"Arthropoda","Cyproideidae","Victorhensenoides","Victorhensenoides arntzi","Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1455",678473,678473,773006,"Species","Xymenopsis muriciformis","(King, 1832)",399477,16,3,"Mollusca","Muricidae","Xymenopsis","Xymenopsis muriciformis","Gastropoda","Neogastropoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1456",678613,678613,772370,"Species","Zanclonia weldoni","(Browne, 1910)",174211,1,1,"Cnidaria","Pandeidae","Zanclonia","Zanclonia weldoni","Hydrozoa","Anthoathecata",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1457",678815,678815,701410,"Species","Zoroaster actinocles","Fisher, 1919",254826,1,1,"Echinodermata","Zoroasteridae","Zoroaster","Zoroaster actinocles","Asteroidea","Forcipulatida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1458",678879,678879,774627,"Species","Zygomaera eugeniae","(Schellenberg, 1931)",237171,1,1,"Arthropoda","Maeridae","Zygomaera","Zygomaera eugeniae","Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1459",680000,680000,398552,"Species","Aequipecten tehuelchus","(d'Orbigny, 1842)",394229,1,1,"Mollusca","Pectinidae","Aequipecten","Aequipecten tehuelchus","Bivalvia","Pectinoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1460",680002,680002,398561,"Species","Aequorea forskalea","Péron & Lesueur, 1810",117270,1,1,"Cnidaria","Aequoreidae","Aequorea","Aequorea forskalea","Hydrozoa","Leptothecata",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1461",681354,681354,610215,"Subspecies","Caryophyllia clavus smithi","Cairns, Häussermann & Försterra, 2005",NA,1,1,"Cnidaria","Caryophylliidae","Caryophyllia","Caryophyllia clavus","Anthozoa","Scleractinia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1462",681355,681355,417267,"Species","Caryophyllia huinayensis","Cairns, Häussermann & Försterra, 2005",286747,10,4,"Cnidaria","Caryophylliidae","Caryophyllia","Caryophyllia huinayensis","Anthozoa","Scleractinia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1463",682209,682209,771569,"Genus","Cyclopecten","A. E. Verrill, 1897",138317,4,1,"Mollusca","Propeamussiidae","Cyclopecten",NA,"Bivalvia","Pectinoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1464",682563,682563,772596,"Species","Diplodontias singularis","(Müller & Troschel, 1843)",177915,12,1,"Echinodermata","Odontasteridae","Diplodontias","Diplodontias singularis","Asteroidea","Valvatida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1465",682614,682614,744676,"Genus","Doliolum","Quoy & Gaimard, 1834",137222,4,1,"Chordata","Doliolidae","Doliolum",NA,"Thaliacea","Doliolida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1466",686014,686014,774432,"Species","Ophthalmolycus macrops","(Günther, 1880)",279368,1,1,"Chordata","Zoarcidae","Ophthalmolycus","Ophthalmolycus macrops","Actinopteri","Perciformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1467",686247,686247,486312,"Species","Paraliparis membranaceus","Günther, 1887",127228,1,1,"Chordata","Liparidae","Paraliparis","Paraliparis membranaceus","Actinopteri","Scorpaeniformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1468",688058,688058,768192,"Species","Stomatorbina concentrica","(Parker & Jones, 1864)",113510,1,1,"Foraminifera","Mississippinidae","Stomatorbina","Stomatorbina concentrica","Globothalamea","Rotaliida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1469",688375,688375,700997,"Species","Tethocyathus endesa","Cairns, Haeussermann & Foersterra, 2005",286862,6,3,"Cnidaria","Caryophylliidae","Tethocyathus","Tethocyathus endesa","Anthozoa","Scleractinia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1470",688945,688945,526343,"Genus","Yoldiella","A. E. Verrill & Bush, 1897",138673,1,1,"Mollusca","Yoldiidae","Yoldiella",NA,"Bivalvia","Nuculanoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1471",695247,695247,737042,"Genus","Acanthogorgia","Gray, 1857",125293,10,3,"Cnidaria","Acanthogorgiidae","Acanthogorgia",NA,"Anthozoa","Alcyonacea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1472",695392,695392,766890,"Family","Alciopidae","Ehlers, 1864",932,1,1,"Annelida","Alciopidae",NA,NA,"Polychaeta","Phyllodocida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1473",695468,695468,766884,"Family","Amphinomidae","Lamarck, 1818",960,1,1,"Annelida","Amphinomidae",NA,NA,"Polychaeta","Amphinomida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1474",695614,695614,403774,"Species","Anthoptilum grandiflorum","(Verrill, 1879)",128504,3,2,"Cnidaria","Anthoptilidae","Anthoptilum","Anthoptilum grandiflorum","Anthozoa","Pennatulacea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1475",695913,695913,410300,"Species","Bathycalanus princeps","(Brady, 1883)",104619,1,1,"Arthropoda","Megacalanidae","Bathycalanus","Bathycalanus princeps",NA,"Calanoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1476",696079,696079,778916,"Family","Buccinidae","Rafinesque, 1815",149,73,1,"Mollusca","Buccinidae",NA,NA,"Gastropoda","Neogastropoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1477",696147,696147,781876,"Genus","Calliostoma","Swainson, 1840",138584,10,2,"Mollusca","Calliostomatidae","Calliostoma",NA,"Gastropoda",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"1478",696268,696268,767747,"Infraorder","Caridea","Dana, 1852",106674,8,1,"Arthropoda",NA,NA,NA,"Malacostraca","Decapoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1479",696339,696339,699389,"Order","Cephalaspidea","P. Fischer, 1883",154,4,1,"Mollusca",NA,NA,NA,"Gastropoda","Cephalaspidea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1480",696370,696370,835626,"Genus","Cerithium","Bruguière, 1789",137760,21,1,"Mollusca","Cerithiidae","Cerithium",NA,"Gastropoda","Caenogastropoda incertae sedis",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1481",696387,696387,778804,"Infraorder","Cetacea","Brisson, 1762",2688,2,1,"Chordata",NA,NA,NA,"Mammalia","Cetartiodactyla",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1482",696478,696478,779019,"Family","Chitonidae","Rafinesque, 1815",64,1,1,"Mollusca","Chitonidae",NA,NA,"Polyplacophora","Chitonida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1483",696573,696573,423702,"Genus","Clausocalanus","Giesbrecht, 1888",104161,21,1,"Arthropoda","Clausocalanidae","Clausocalanus",NA,NA,"Calanoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1484",696757,696757,742946,"Family","Corophiidae","Leach, 1814",101376,1,1,"Arthropoda","Corophiidae",NA,NA,"Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1485",696950,696950,767384,"Genus","Cystisoma","Guérin-Méneville, 1842",101793,1,1,"Arthropoda","Cystisomatidae","Cystisoma",NA,"Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1486",697334,697334,745382,"Genus","Epitonium","Röding, 1798",137943,7,1,"Mollusca","Epitoniidae","Epitonium",NA,"Gastropoda","Caenogastropoda incertae sedis",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1487",697394,697394,398634,"Genus","Euchirella","Giesbrecht, 1888",104120,15,1,"Arthropoda","Aetideidae","Euchirella",NA,NA,"Calanoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1488",697443,697443,745818,"Family","Eunicidae","Berthold, 1827",966,2,1,"Annelida","Eunicidae",NA,NA,"Polychaeta","Eunicida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1489",697593,697593,752044,"Class","Gastropoda","Cuvier, 1795",101,273,3,"Mollusca",NA,NA,NA,"Gastropoda",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"1490",697594,697594,751674,"Genus","Gaussia","Wolfenden, 1905",104189,1,1,"Arthropoda","Metridinidae","Gaussia",NA,NA,"Calanoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1491",697689,697689,767074,"Family","Gonatidae","Hoyle, 1886",11743,1,1,"Mollusca","Gonatidae",NA,NA,"Cephalopoda","Oegopsida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1492",697799,697799,769380,"Genus","Haliclona","Grant, 1841",131834,12,2,"Porifera","Chalinidae","Haliclona",NA,"Demospongiae","Haplosclerida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1493",697904,697904,747746,"Genus","Heterophoxus","Shoemaker, 1925",176848,1,1,"Arthropoda","Phoxocephalidae","Heterophoxus",NA,"Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1494",697916,697916,520889,"Genus","Hexactinella","Carter, 1885",132110,8,2,"Porifera","Tretodictyidae","Hexactinella",NA,"Hexactinellida","Hexactinosida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1495",698109,698109,458045,"Species","Javania cailleti","(Duchassaing & Michelotti, 1864)",135198,12,4,"Cnidaria","Flabellidae","Javania","Javania cailleti","Anthozoa","Scleractinia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1496",698129,698129,748828,"Genus","Keratoisis","Wright, 1869",125306,2,2,"Cnidaria","Isididae","Keratoisis",NA,"Anthozoa","Alcyonacea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1497",698181,698181,459523,"Species","Lafoea dumosa","(Fleming, 1820)",117702,2,2,"Cnidaria","Lafoeidae","Lafoea","Lafoea dumosa","Hydrozoa","Leptothecata",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1498",698292,698292,1014151,"Family","Liljeborgiidae","Stebbing, 1899",101394,1,1,"Arthropoda","Liljeborgiidae",NA,NA,"Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1499",698302,698302,698303,"Genus","Limatula","S. V. Wood, 1839",138127,9,1,"Mollusca","Limidae","Limatula",NA,"Bivalvia","Limoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1500",698303,698303,764870,"Family","Limidae","Rafinesque, 1815",1778,4,1,"Mollusca","Limidae",NA,NA,"Bivalvia","Limoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1501",698354,698354,767106,"Family","Littorinidae","Children, 1834",119,13,1,"Mollusca","Littorinidae",NA,NA,"Gastropoda","Littorinimorpha",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1502",698481,698481,794395,"Family","Lysianassidae","Dana, 1849",101395,16,1,"Arthropoda","Lysianassidae",NA,NA,"Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1503",698511,698511,467128,"Genus","Mactra","Linnaeus, 1767",138158,1,1,"Mollusca","Mactridae","Mactra",NA,"Bivalvia",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"1504",698555,698555,803115,"Genus","Marginella","Lamarck, 1799",138166,10,1,"Mollusca","Marginellidae","Marginella",NA,"Gastropoda","Neogastropoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1505",698573,698573,767238,"Genus","Mathilda","Semper, 1865",138170,5,1,"Mollusca","Mathildidae","Mathilda",NA,"Gastropoda","Heterobranchia incertae sedis",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1506",698575,698575,642817,"Species","Maurolicus muelleri","(Gmelin, 1789)",127312,2,1,"Chordata","Sternoptychidae","Maurolicus","Maurolicus muelleri","Actinopteri","Stomiiformes",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1507",698592,698592,469012,"Species","Megaptera novaeangliae","(Borowski, 1781)",137092,15,2,"Chordata","Balaenopteridae","Megaptera","Megaptera novaeangliae","Mammalia","Cetartiodactyla",TRUE,"LC",NA,"Channels and Fjords of Southern Chile"
"1508",698597,698597,625561,"Genus","Melanella","Bowdich, 1822",137978,1,1,"Mollusca","Eulimidae","Melanella",NA,"Gastropoda","Littorinimorpha",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1509",698673,698673,470724,"Species","Metridia curticauda","Giesbrecht, 1889",104628,6,1,"Arthropoda","Metridinidae","Metridia","Metridia curticauda",NA,"Calanoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1510",698677,698677,470724,"Species","Metridia ornata","Brodsky, 1950",344690,1,1,"Arthropoda","Metridinidae","Metridia","Metridia ornata",NA,"Calanoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1511",698679,698679,470724,"Species","Metridia princeps","Giesbrecht, 1889",104635,1,1,"Arthropoda","Metridinidae","Metridia","Metridia princeps",NA,"Calanoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1512",698748,698748,742554,"Genus","Mitrella","Risso, 1826",137804,1,1,"Mollusca","Columbellidae","Mitrella",NA,"Gastropoda","Neogastropoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1513",698780,698780,472450,"Species","Molpadia musculus","Risso, 1826",124801,13,1,"Echinodermata","Molpadiidae","Molpadia","Molpadia musculus","Holothuroidea","Molpadida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1514",698910,698910,472919,"Genus","Mysella","Angas, 1877",138186,16,1,"Mollusca","Montacutidae","Mysella",NA,"Bivalvia",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"1515",699093,699093,479539,"Genus","Nucula","Lamarck, 1799",138262,3,1,"Mollusca","Nuculidae","Nucula",NA,"Bivalvia","Nuculida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1516",699099,699099,835441,"Genus","Nuculana","Link, 1807",138259,3,1,"Mollusca","Nuculanidae","Nuculana",NA,"Bivalvia","Nuculanoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1517",699143,699143,700163,"Genus","Odostomia","Fleming, 1813",138413,9,1,"Mollusca","Pyramidellidae","Odostomia",NA,"Gastropoda","Heterobranchia incertae sedis",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1518",699175,699175,753671,"Genus","Oithona","Baird, 1843",106485,2,1,"Arthropoda","Oithonidae","Oithona",NA,NA,"Cyclopoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1519",699516,699516,754540,"Species","Paracyathus pulchellus","(Philippi, 1842)",135163,2,2,"Cnidaria","Caryophylliidae","Paracyathus","Paracyathus pulchellus","Anthozoa","Scleractinia",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1520",699528,699528,699527,"Species","Paragorgia arborea","(Linnaeus, 1758)",125418,1,1,"Cnidaria","Paragorgiidae","Paragorgia","Paragorgia arborea","Anthozoa","Alcyonacea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1521",699548,699548,768906,"Genus","Paramuricea","Koelliker, 1865",125311,3,2,"Cnidaria","Plexauridae","Paramuricea",NA,"Anthozoa","Alcyonacea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1522",699557,699557,754808,"Genus","Paraphronima","Claus, 1879",236595,2,1,"Arthropoda","Paraphronimidae","Paraphronima",NA,"Malacostraca","Amphipoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1523",699602,699602,755141,"Family","Pectinidae","Rafinesque, 1815",213,10,1,"Mollusca","Pectinidae",NA,NA,"Bivalvia","Pectinoida",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1524",699626,699626,753503,"Order","Pennatulacea","Verrill, 1865",1367,2,2,"Cnidaria",NA,NA,NA,"Anthozoa","Pennatulacea",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1525",699889,699889,756379,"Genus","Polinices","Montfort, 1810",147109,5,1,"Mollusca","Naticidae","Polinices",NA,"Gastropoda","Littorinimorpha",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1526",700151,700151,774167,"Genus","Puncturella","Lowe, 1827",138015,6,1,"Mollusca","Fissurellidae","Puncturella",NA,"Gastropoda",NA,NA,NA,NA,"Channels and Fjords of Southern Chile"
"1527",700486,700486,767750,"Family","Sergestidae","Dana, 1852",106731,1,1,"Arthropoda","Sergestidae",NA,NA,"Malacostraca","Decapoda",NA,NA,NA,"Channels and Fjords of Southern Chile"
"1528",701000,701000,769402,"Genus","Tethya","Lamarck, 1815",132077,1,1,"Porifera","Tethyidae","Tethya",NA,"Demospongiae","Tethyida",NA,NA,NA,"Channels and Fjords of Southern Chile"
